destination_wikidata_id,destination_name,venue_name,venue_wikidata_id,venue_category
Q1486,Buenos Aires,Palacio Haedo,Q6057682,historic site
Q1486,Buenos Aires,Galerías Pacífico,Q30304122,historic site
Q1486,Buenos Aires,Confitería Richmond,Q5782926,historic site
Q1486,Buenos Aires,La Giralda,Q5739055,historic site
Q1486,Buenos Aires,YPF building,Q5818344,historic site
Q1486,Buenos Aires,Galicia,Q11682033,historic site
Q1486,Buenos Aires,Teatro Cervantes,Q367615,cultural site
Q1486,Buenos Aires,Templo Libertad,Q1268260,religious site
Q40435,Buffalo,Buffalo City Hall Observation Deck,Q1001988,attraction
Q40435,Buffalo,Young Men's Christian Association Central Building,Q8058292,historic site
Q40435,Buffalo,H. A. Meldrum Company Building,Q18347788,historic site
Q40435,Buffalo,Erie County Hall,Q5177782,historic site
Q40435,Buffalo,Robertson–Cataract Electric Building,Q7352148,historic site
Q40435,Buffalo,"Sinclair, Rooney & Co. Building",Q24693669,attraction
Q40435,Buffalo,Harlow C. Curtiss Building,Q5658942,historic site
Q40435,Buffalo,Prudential (Guaranty) Building,Q3778256,attraction
Q40435,Buffalo,St. Paul's Cathedral,Q7591022,religious site
Q40435,Buffalo,J.N. Adam-AM&A Historic District,Q6104242,historic site
Q40435,Buffalo,Cathedral Park,Q7591022,religious site
Q40435,Buffalo,Cathedral Park,Q7591022,religious site
Q40435,Buffalo,West Village,Q7986795,historic site
Q40435,Buffalo,The Calumet,Q7721044,historic site
Q40435,Buffalo,Electric Tower,Q5357520,attraction
Q3854,Bujumbura,Regina Mundi Cathedral,Q16964613,religious site
Q3854,Bujumbura,Livingstone–Stanley Monument,Q1402785,historic site
Q5764,Bukhara,Historic Centre of Bukhara,Q29015225,historic site
Q5764,Bukhara,Chashma-Ayub Mausoleum,Q4273796,historic site
Q5764,Bukhara,Chor-Bakr,Q1649236,historic site
Q5764,Bukhara,Cathedral Mosque Char-Bakr,Q1649236,religious site
Q5764,Bukhara,Cathedral Mosque Char-Bakr,Q1649236,historic site
Q5764,Bukhara,Bahovuddin Naqshbandiy ziyoratgohi,Q4273754,historic site
Q5764,Bukhara,Bahauddin Naqshband mausoleum,Q4273754,religious site
Q5764,Bukhara,Moschee Chor Minor,Q4517198,religious site
Q5764,Bukhara,Chor Minor,Q4517198,religious site
Q5764,Bukhara,Church of Archangel Michael in Bukhara,Q18405513,religious site
Q5764,Bukhara,Church of St. Alexander in Bukhara,Q18615246,religious site
Q5764,Bukhara,Medrese Nadir Devonbegi,Q4287957,attraction
Q5764,Bukhara,Medrese Nadir Devon Begi,Q4287957,attraction
Q5764,Bukhara,Medrese Kukeldash,Q4287943,religious site
Q5764,Bukhara,Khankah Nadir Divanbegi,Q4495380,religious site
Q219,Bulgaria,Monastery of Saint John of Rila,,monastery
Q219,Bulgaria,Monastery of Saint John of Rila,,Eastern Orthodox church building
Q219,Bulgaria,Alexander Nevsky Cathedral,,cathedral
Q219,Bulgaria,Alexander Nevsky Cathedral,,museum
Q219,Bulgaria,Magura Cave,,cave
Q219,Bulgaria,Magura Cave,,rock art
Q219,Bulgaria,Magura Cave,,show cave
Q219,Bulgaria,Magura Cave,,cave with prehistoric art
Q219,Bulgaria,Magura Cave,,cave
Q219,Bulgaria,Magura Cave,,rock art
Q219,Bulgaria,Magura Cave,,show cave
Q219,Bulgaria,Magura Cave,,cave with prehistoric art
Q219,Bulgaria,Bacho Kiro cave,,cave
Q219,Bulgaria,Bacho Kiro cave,,archaeological site
Q219,Bulgaria,Bacho Kiro cave,,show cave
Q40738,Bursa,Yıldırım Complex,Q6025789,historic site
Q40738,Bursa,Bursa and Cumalıkızık: the Birth of the Ottoman Empire,Q60846866,historic site
Q40738,Bursa,Complex of Mehmed I,Q5156589,religious site
Q40738,Bursa,Muradiye Camii,Q12747162,religious site
Q40738,Bursa,Hüdavendigar Complex,Q6021763,historic site
Q40738,Bursa,Cumalıkızık,Q1897419,historic site
Q40738,Bursa,Bayezid I Mosque,Q128256,religious site
Q40738,Bursa,Hacı Özbek Mosque,Q5637427,religious site
Q40738,Bursa,Emir Sultan Camii,Q1207606,religious site
Q40738,Bursa,Green Tomb,Q8053362,historic site
Q40738,Bursa,Siege of Bursa,Q1099263,historic site
Q40738,Bursa,Bursa City Museum,Q6040943,cultural site
Q40738,Bursa,Gazi Orhan Cami,Q6038154,religious site
Q40738,Bursa,Koza Han,Q6055245,historic site
Q40738,Bursa,Yeşil Mosque,Q1549086,religious site
Q967,Burundi,Mugamba,Q15260179,historic site
Q967,Burundi,Roman Catholic Archdiocese of Gitega,Q1075098,religious site
Q967,Burundi,Christ the King Cathedral,Q16964610,religious site
Q967,Burundi,National Museum of Gitega,Q2688645,cultural site
Q16520,Busan,Chungnyeolsa,Q5116389,religious site
Q16520,Busan,Busanjinjiseong,Q5001277,fortress
Q16520,Busan,United Nations Memorial Cemetery,Q15465499,historic site
Q16520,Busan,Busangeundae History Museum,Q11246045,historic site
Q16520,Busan,Busan Modern History Museum,Q11246045,cultural site
Q16520,Busan,Yongdusan Park,Q483056,cultural site
Q16520,Busan,Yeongdo bridge,Q7464522,attraction
Q16520,Busan,Yeongdo Bridge,Q7464522,attraction
Q16520,Busan,Oryukdo Isiets,Q11261050,nature
Q16520,Busan,Songjeong Station (Busan),Q1234259,attraction
Q16520,Busan,Songjeong,Q1234259,attraction
Q16520,Busan,Dongsam-dong Shell Midden,Q5296014,historic site
Q16520,Busan,Battle of Korea Strait,Q289102,historic site
Q16520,Busan,Парк Чунан,Q21660653,cultural site
Q16520,Busan,Chungnyeolsa Station,Q705470,historic site
Q85,Cairo,Mosque of Sultan al-Muayyad,Q838360,religious site
Q85,Cairo,Mosque of Mahmud Kurdi,Q43033418,religious site
Q85,Cairo,Bab Zuwayla Gate,Q2041270,fortress
Q85,Cairo,Bab Zuweila,Q2041270,fortress
Q85,Cairo,Al-Tala'ee Mosque,Q3397019,religious site
Q85,Cairo,Mosque of Ibn Tulun,Q915413,religious site
Q85,Cairo,Mosque and Khanqah of Shaykhu,Q12780117,religious site
Q85,Cairo,Mosque of Qanibay al-Muhammadi,Q31076325,religious site
Q85,Cairo,Sultan Al-Ghouri Complex,Q6743467,religious site
Q85,Cairo,Sultan Qaytbay Complex,Q12242839,religious site
Q85,Cairo,Sultan Hassan Mosque,Q1430119,religious site
Q85,Cairo,Kasr El Dobara Evangelical Church,Q12236354,religious site
Q85,Cairo,Dubara Palace,Q5310643,palace
Q85,Cairo,Talat Harb,Q2571543,cultural site
Q85,Cairo,Egyptian Museum,Q201219,cultural site
Q36312,Calgary,Knox United Church,Q6423624,religious site
Q36312,Calgary,Centre Street Bridge,Q5062318,attraction
Q36312,Calgary,Stephen Avenue,Q1165325,historic site
Q36312,Calgary,Cathedral Church of the Redeemer,Q5052215,religious site
Q36312,Calgary,Calgary City Hall,Q16825253,historic site
Q36312,Calgary,Burns Building,Q5000059,historic site
Q36312,Calgary,Central Memorial Park,Q5061417,cultural site
Q36312,Calgary,Lougheed House,Q1671723,historic site
Q36312,Calgary,Lougheed House Restaurant,Q1671723,historic site
Q36312,Calgary,St. Mary's Hall,Q14466190,religious site
Q36312,Calgary,St. Mary's Parish Office,Q14466190,religious site
Q36312,Calgary,Fort Calgary,Q5470884,historic site
Q36312,Calgary,Fort Calgary,Q5470884,fortress
Q36312,Calgary,Mewata Armouries,Q6825674,historic site
Q36312,Calgary,Fort Calgary Interpretive Centre and Offices,Q5470884,fortress
Q424,Cambodia,Angkor Wat,,archaeological site
Q424,Cambodia,Angkor Wat,,Buddhist temple
Q424,Cambodia,Angkor Wat,,temple complex
Q350,Cambridge,Westcott House,Q7987309,religious site
Q350,Cambridge,All Saints' Church,Q4729452,religious site
Q350,Cambridge,Wesley House,Q7983934,religious site
Q350,Cambridge,Sidney Sussex College (University of Cambridge),Q327116,historic site
Q350,Cambridge,County Hall,Q26555811,historic site
Q350,Cambridge,Champion of the Thames,Q7722052,historic site
Q350,Cambridge,Jesus College (University of Cambridge),Q1146700,historic site
Q350,Cambridge,Christ's College (University of Cambridge),Q714717,historic site
Q350,Cambridge,Round Church,Q12060465,religious site
Q350,Cambridge,Christ's College Chapel,Q714717,religious site
Q350,Cambridge,Corfield Court (St John's College),Q691283,historic site
Q350,Cambridge,Blue Boar Court (Trinity College),Q332342,historic site
Q350,Cambridge,Holy Trinity,Q5886471,religious site
Q350,Cambridge,Byron,Q7715679,historic site
Q350,Cambridge,Wesley Methodist Church,Q26555891,religious site
Q1009,Cameroon,Donga River,,river
Q1009,Cameroon,Donga River,,watercourse
Q16,Canada,Niagara Falls,,waterfall
Q16,Canada,Niagara Falls,,horseshoe waterfall
Q16,Canada,CN Tower,,observation tower
Q16,Canada,CN Tower,,architectural landmark
Q16,Canada,CN Tower,,television tower
Q16,Canada,Niagara Falls,,city
Q16,Canada,Niagara Falls,,border city
Q16,Canada,Niagara Falls,,lower-tier municipality of Ontario
Q3114,Canberra,Albert Hall,Q2831230,historic site
Q3114,Canberra,hyatt hotel canberra - a park hyatt hotel,Q10930619,cultural site
Q3114,Canberra,King George V memorial,Q30601743,historic site
Q3114,Canberra,High Court of Australia,Q1358798,attraction
Q3114,Canberra,Old Parliament House,Q1467835,historic site
Q3114,Canberra,John Gorton Building,Q38150546,historic site
Q3114,Canberra,City Hill,Q21929127,cultural site
Q3114,Canberra,National Gallery of Australia,Q795228,cultural site
Q3114,Canberra,Glebe Park,Q5567441,cultural site
Q3114,Canberra,hotel kurrajong canberra,Q18165792,historic site
Q3114,Canberra,Captain Cook Memorial Jet,Q928264,historic site
Q3114,Canberra,Captain Cook Memorial Globe,Q928264,historic site
Q3114,Canberra,National Library of Australia,Q623578,cultural site
Q3114,Canberra,Commonwealth Park,Q5153821,cultural site
Q3114,Canberra,Garden of Australia Dreams,Q17444470,cultural site
Q39984,Cannes,Intercontinental Carlton Cannes,Q2524370,historic site
Q39984,Cannes,Kiosque à musique des allées de la Liberté,Q3197270,cultural site
Q39984,Cannes,Le Forville,Q105009456,historic site
Q39984,Cannes,Chapelle de la Miséricorde de Cannes,Q15945286,religious site
Q39984,Cannes,Église Notre-Dame-de-l'Espérance,Q2386851,religious site
Q39984,Cannes,Tour du Suquet,Q14628492,attraction
Q39984,Cannes,Chapelle Sainte-Anne,Q14628493,religious site
Q39984,Cannes,Villa Fiorentina,Q3558533,historic site
Q39984,Cannes,Château Vallombrosa,Q2968014,fortress
Q39984,Cannes,Villa Victoria,Q3558782,historic site
Q39984,Cannes,Funiculaire de Super-Cannes,Q3090918,attraction
Q39984,Cannes,Château Thorenc,Q2968000,historic site
Q39984,Cannes,Villa Rothschild,Q3558723,historic site
Q39984,Cannes,Funiculaire de Super-Cannes,Q3090918,attraction
Q39984,Cannes,Villa La Californie,Q3206999,historic site
Q5465,Cape Town,Cape Town City Hall,Q4817466,historic site
Q5465,Cape Town,Grand Parade,Q15222018,cultural site
Q5465,Cape Town,Castle of Good Hope,Q1049562,fortress
Q5465,Cape Town,Groote Kerk,Q13035555,religious site
Q5465,Cape Town,Iziko Slave Lodge,Q20981944,cultural site
Q5465,Cape Town,Queen Victoria,Q20614583,historic site
Q5465,Cape Town,National Library of South Africa,Q211497,attraction
Q5465,Cape Town,Koopmans-de Wet House,Q6430729,cultural site
Q5465,Cape Town,Tuynhuys,Q5486794,historic site
Q5465,Cape Town,South African Sendinggestig Museum,Q18083021,religious site
Q5465,Cape Town,Rust en Vreugd,Q5712574,museum
Q5465,Cape Town,Company's Garden,Q590259,cultural site
Q5465,Cape Town,Huguenot Memorial Building,Q5934710,historic site
Q5465,Cape Town,Martin Melck House,Q20615074,historic site
Q5465,Cape Town,Bo-Kaap,Q2418250,historic site
Q1011,Cape Verde,Tarrafal camp,Q1031493,historic site
Q1011,Cape Verde,Museu de Tabanka,Q2686462,cultural site
Q1011,Cape Verde,Monte Graciosa,Q3322537,geological formation
Q1011,Cape Verde,Farol da Ponta Preta,Q10280121,attraction
Q1011,Cape Verde,Pico da Antónia,Q3136638,geological formation
Q1011,Cape Verde,National Botanical Garden of Grandvaux Barbosa,Q3162427,cultural site
Q1011,Cape Verde,Jardim Botanico,Q6159633,cultural site
Q1533,Caracas,"Palacio Arzobispal, Caracas",Q6057570,religious site
Q1533,Caracas,Catedral de Caracas,Q1736173,religious site
Q1533,Caracas,Yellow House,Q12981819,historic site
Q1533,Caracas,Teatro Principal,Q6139867,cultural site
Q1533,Caracas,Concejo Municipal de Caracas,Q6057725,attraction
Q1533,Caracas,Iglesia Santa Capilla,Q5721924,religious site
Q1533,Caracas,Casa Natal del Libertador,Q5754450,historic site
Q1533,Caracas,Birthplace of Simón Bolívar,Q5754450,historic site
Q1533,Caracas,Ayacucho,Q6139606,cultural site
Q1533,Caracas,Palacio de las Academias,Q5851737,historic site
Q1533,Caracas,Correo de Carmelitas,Q5789298,historic site
Q1533,Caracas,Iglesia de San Francisco,Q7414150,religious site
Q1533,Caracas,Iglesia de Carmelitas,Q5789298,religious site
Q1533,Caracas,Basilica of St. Teresa,Q5722053,religious site
Q1533,Caracas,Auditorio Fermín Toro,Q5975078,cultural site
Q10690,Cardiff,St. John The Baptist Church,Q7593750,religious site
Q10690,Cardiff,Cardiff Castle,Q1035742,fortress
Q10690,Cardiff,Castle Arcade,Q5049983,historic site
Q10690,Cardiff,Castle Arcade,Q5049983,historic site
Q10690,Cardiff,Castle Arcade,Q5049983,historic site
Q10690,Cardiff,Cardiff Market,Q5038445,historic site
Q10690,Cardiff,Howells,Q5921831,historic site
Q10690,Cardiff,Hayes Island Snack Bar,Q29495599,historic site
Q10690,Cardiff,Old Library,Q5038473,historic site
Q10690,Cardiff,Animal Wall,Q4764913,historic site
Q10690,Cardiff,Jackson Hall,Q29491753,historic site
Q10690,Cardiff,South African War Memorial,Q17741148,historic site
Q10690,Cardiff,New Theatre,Q7012089,cultural site
Q10690,Cardiff,Cardiff Crown Court,Q5038401,attraction
Q10690,Cardiff,Morgan Arcade,Q6911578,historic site
Q40881,Carson City,Carson City Civic Auditorium,Q14705064,historic site
Q40881,Carson City,Kitzmeyer Furniture Factory,Q14705179,attraction
Q40881,Carson City,Leport-Toupin House,Q14705196,historic site
Q40881,Carson City,Nevada State Printing Office,Q15261942,historic site
Q40881,Carson City,Nevada State Capitol,Q2781160,historic site
Q40881,Carson City,Bank Saloon,Q14705050,historic site
Q40881,Carson City,Rinckel Mansion,Q15272607,historic site
Q40881,Carson City,Carson City Post Office,Q5046917,historic site
Q40881,Carson City,Virginia and Truckee Railroad Depot,Q14705297,attraction
Q40881,Carson City,Olcovich-Meyers House,Q14705242,historic site
Q40881,Carson City,Sears-Ferris House,Q14705272,historic site
Q40881,Carson City,Lew M. Meder House,Q14705197,historic site
Q40881,Carson City,Carson Brewing Company,Q14705063,historic site
Q40881,Carson City,Old US Mint,Q5046921,cultural site
Q40881,Carson City,Ormsby-Rosser House,Q14705243,historic site
Q7903,Casablanca,Casablanca,Q7903,historic site
Q7903,Casablanca,Mohammed V Square,Q59191645,cultural site
Q7903,Casablanca,Casablanca Cathedral,Q2415827,religious site
Q7903,Casablanca,Arab League Park of Casablanca,Q52166753,cultural site
Q7903,Casablanca,Eglise Notre Dame de Lourdes,Q2942285,religious site
Q7903,Casablanca,Dormition Russian Orthodox Church,Q4477980,religious site
Q7903,Casablanca,Parc Murdoch,Q52805289,cultural site
Q7903,Casablanca,El Hank lighthouse,Q28374611,attraction
Q7903,Casablanca,Ettedgui Synagogue,Q28221791,religious site
Q7903,Casablanca,Clock Tower,Q60576667,attraction
Q7903,Casablanca,United Nations Square,Q56277500,cultural site
Q7903,Casablanca,Rialto,Q61043439,cultural site
Q7903,Casablanca,Beth El Synagogue,Q7698452,religious site
Q7903,Casablanca,Abderrahman Slaoui Museum,Q3329029,museum
Q7903,Casablanca,Hassan II Mosque,Q41346,religious site
Q41699,Castries,Battle of St. Lucia,Q2671443,historic site
Q41699,Castries,Minor Basilica of the Immaculate Conception,Q5052198,religious site
Q41699,Castries,Roman Catholic Archdiocese of Castries,Q1364309,religious site
Q41699,Castries,Marigot Beach,Q6763299,nature
Q41699,Castries,Anse La Raye Pentecostal Church,Q14202198,religious site
Q41699,Castries,Anse la Raye Vendors Arcade,Q14202198,attraction
Q1903,Catania,Catania,Q1903,historic site
Q1903,Catania,Catania Cathedral,Q1499188,religious site
Q1903,Catania,Panificio San Placido,Q3584206,religious site
Q1903,Catania,Piazza San Placido,Q3584206,religious site
Q1903,Catania,Chiesa di San Placido,Q3584206,religious site
Q1903,Catania,Museo Emilio Greco,Q3867598,cultural site
Q1903,Catania,Palazzo Biscari,Q1459750,palace
Q1903,Catania,San Francesco Borgia,Q3670105,religious site
Q1903,Catania,Casa Museo Giovanni Verga,Q1046411,cultural site
Q1903,Catania,Museo Biscari,Q3867577,museum
Q1903,Catania,Teatro Greco Romano,Q600690,historic site
Q1903,Catania,Odeon,Q3880841,historic site
Q1903,Catania,Battle of Catana,Q4269619,historic site
Q1903,Catania,Fontana dell'Elefante,Q1082066,historic site
Q1903,Catania,Palazzo degli Elefanti,Q1458838,palace
Q44401,Cayenne,École Joséphine-Horth,Q3577675,historic site
Q44401,Cayenne,place Léopold-Héder,Q3389954,cultural site
Q44401,Cayenne,Immeuble Franconie,Q3149052,historic site
Q44401,Cayenne,Conseil général de Cayenne,Q2993949,historic site
Q44401,Cayenne,Statue de Victor Schoelcher,Q3497593,historic site
Q44401,Cayenne,Place des Palmistes,Q3390536,cultural site
Q44401,Cayenne,Prefecture hotel of French Guiana,Q3146077,historic site
Q44401,Cayenne,Cayenne Cathedral,Q847490,religious site
Q44401,Cayenne,Collège Eugène Nonnon,Q22980925,historic site
Q44401,Cayenne,hôpital Jean Martial,Q2420994,historic site
Q44401,Cayenne,Immeuble Delabergerie,Q3149050,historic site
Q44401,Cayenne,Cayenne's Prison,Q2879070,historic site
Q44401,Cayenne,Windmill of Remire-Montjoly,Q3325843,historic site
Q44401,Cayenne,Habitation des Jésuites,Q3125387,historic site
Q44401,Cayenne,Le Serpent de Pascaud,Q3479873,historic site
Q5823,Ceuta,Fuerte del Sarchal,Q36245771,historic site
Q5823,Ceuta,Arab Baths,Q4783150,historic site
Q5823,Ceuta,Museum of Ceuta,Q63927829,museum
Q5823,Ceuta,"Museo del Revellín, Ceuta",Q43120292,historic site
Q5823,Ceuta,"Museo del Revellín, Ceuta",Q43120292,historic site
Q5823,Ceuta,"Fort of San Amaro, Ceuta",Q36241053,fortress
Q5823,Ceuta,"Late Roman Basilica, Ceuta",Q43176396,historic site
Q5823,Ceuta,Fortaleza del Hacho,Q35733404,fortress
Q5823,Ceuta,"Fuertes del Hacho, Ceuta",Q36590066,historic site
Q5823,Ceuta,Cathedral of St Mary of the Assumption,Q2942635,religious site
Q5823,Ceuta,"Gate of La Ribera, Ceuta",Q36087298,fortress
Q5823,Ceuta,"Baluarte de los Mallorquines, Ceuta",Q53491180,attraction
Q5823,Ceuta,"Baluarte de la Coraza Alta, Ceuta",Q52007115,attraction
Q5823,Ceuta,"Baluarte de la Bandera, Ceuta",Q52006754,attraction
Q5823,Ceuta,"Baluarte de Santa Ana, Ceuta",Q52008136,attraction
Q16565,Charlotte,Home Federal Building,Q19462385,historic site
Q16565,Charlotte,First Presbyterian Church,Q5453546,religious site
