unique_id,cluster_id
osmacc_720523533,osmacc_1078391663
osmacc_720523537,osmacc_1078391663
osmacc_720554751,osmacc_1078391663
osmacc_721214646,osmacc_1078391663
osmacc_721214651,osmacc_1078391663
osmacc_721214773,osmacc_721214773
osmacc_721214839,osmacc_1078391663
osmacc_721227273,osmacc_1078391663
osmacc_721227287,osmacc_1078391663
osmacc_721227300,osmacc_1078391663
osmacc_721227431,osmacc_1078391663
osmacc_721227547,osmacc_1078391663
osmacc_721227548,osmacc_1078391663
osmacc_721227549,osmacc_1078391663
osmacc_722748015,osmacc_722748015
osmacc_722749176,osmacc_1078391663
osmacc_751092521,osmacc_751092521
osmacc_755382857,osmacc_1078391663
osmacc_755389594,osmacc_1078391663
osmacc_760813690,osmacc_760813690
osmacc_760814031,osmacc_760814031
osmacc_762171635,osmacc_760813690
osmacc_762179896,osmacc_762179896
osmacc_762180006,osmacc_1078391663
osmacc_762180111,osmacc_1078391663
osmacc_762180116,osmacc_1078391663
osmacc_762180121,osmacc_1078391663
osmacc_762180229,osmacc_1078391663
osmacc_762180233,osmacc_1078391663
osmacc_762180251,osmacc_1078391663
osmacc_762180302,osmacc_1078391663
osmacc_763125779,osmacc_1078391663
osmacc_763125782,osmacc_1078391663
osmacc_763125785,osmacc_1078391663
osmacc_773654919,osmacc_773654919
osmacc_773678377,osmacc_773678377
osmacc_773782485,osmacc_773782485
osmacc_780043495,osmacc_780043495
osmacc_780043778,osmacc_1078391663
osmacc_780048770,osmacc_1078391663
osmacc_780299058,osmacc_1078391663
osmacc_780300147,osmacc_1078391663
osmacc_781067016,osmacc_1078391663
osmacc_781879314,osmacc_1078391663
osmacc_781880177,osmacc_1078391663
osmacc_781880181,osmacc_1078391663
osmacc_781882598,osmacc_1078391663
osmacc_781940010,osmacc_781940010
osmacc_782248784,osmacc_1078391663
osmacc_790213398,osmacc_1078391663
osmacc_791060322,osmacc_1078391663
osmacc_835595608,osmacc_1078391663
osmacc_837626121,osmacc_837626121
osmacc_837626167,osmacc_837626167
osmacc_856882436,osmacc_1078391663
osmacc_856913459,osmacc_1078391663
osmacc_868947884,osmacc_1078391663
osmacc_905634253,osmacc_1078391663
osmacc_905634254,osmacc_1078391663
osmacc_905634260,osmacc_1078391663
osmacc_921175777,osmacc_249785007
osmacc_921577807,osmacc_1078391663
osmacc_921579062,osmacc_1078391663
osmacc_935517152,osmacc_1078391663
osmacc_935685454,osmacc_935685454
osmacc_935686708,osmacc_1078391663
osmacc_935693294,osmacc_1078391663
osmacc_935708350,osmacc_935708350
osmacc_975554492,osmacc_1078391663
osmacc_999234438,osmacc_1078391663
osmacc_1004142151,osmacc_1004142151
osmacc_1078391663,osmacc_1078391663
osmacc_1084125473,osmacc_1084125473
