unique_id,cluster_id
act_Q696262,act_Q1019712
act_Q668023,act_Q668023
act_Q675326,act_Q1570675
act_Q666713,act_Q1019712
act_Q707850,act_Q1087723
act_Q780583,act_Q1526756
act_Q615457,act_Q615457
act_Q608318,act_Q1087723
act_Q688639,act_Q688639
act_Q745350,act_Q745350
act_Q690288,act_Q690288
act_Q674996,act_Q674996
act_Q660082,act_Q1469807
act_Q665544,act_Q665544
act_Q500890,act_Q1321392
act_Q698689,act_Q1734515
act_Q700709,act_Q700709
act_Q699474,act_Q1798990
act_Q631349,act_Q631349
act_Q700208,act_Q1170557
act_Q689043,act_Q1019712
act_Q769416,act_Q1577600
act_Q854314,act_Q1019712
act_Q854299,act_Q1019712
act_Q811288,act_Q29583952
act_Q877023,act_Q877023
act_Q854307,act_Q1019712
act_Q854301,act_Q1798990
act_Q918850,act_Q918850
act_Q811287,act_Q811287
act_Q783538,act_Q1458127
act_Q785923,act_Q785923
act_Q817067,act_Q817067
act_Q872537,act_Q872537
act_Q875513,act_Q875513
act_Q805935,act_Q805935
act_Q841018,act_Q1140534
act_Q877755,act_Q877755
act_Q854304,act_Q1019712
act_Q873715,act_Q1019712
act_Q783529,act_Q783529
act_Q875756,act_Q875756
act_Q877136,act_Q1260793
act_Q854278,act_Q1019712
act_Q965390,act_Q1954370
act_Q781603,act_Q781603
act_Q875404,act_Q1237374
act_Q857504,act_Q857504
act_Q806615,act_Q1019712
act_Q877620,act_Q877620
act_Q811265,act_Q811265
act_Q868140,act_Q868140
act_Q854308,act_Q1019712
act_Q854310,act_Q1019712
act_Q854306,act_Q1019712
act_Q824477,act_Q824477
act_Q874905,act_Q1019712
act_Q854279,act_Q1019712
act_Q854300,act_Q1019712
act_Q813969,act_Q1087723
act_Q810693,act_Q810693
act_Q854274,act_Q1019712
act_Q875740,act_Q1643048
act_Q854312,act_Q1019712
act_Q697003,act_Q1148101
