cluster_id,n_nodes,n_edges,density,cluster_centralisation
fest_Q137380112,1,0.0,,
fest_Q134028947,1,0.0,,
fest_Q5856656,1,0.0,,
fest_Q44829646,1,0.0,,
fest_Q117488181,1,0.0,,
fest_Q106855753,1,0.0,,
fest_Q11994263,1,0.0,,
fest_Q110927360,1,0.0,,
fest_Q104845866,1,0.0,,
fest_Q117087486,1,0.0,,
fest_Q131328999,1,0.0,,
fest_Q130676811,1,0.0,,
fest_Q131431683,1,0.0,,
fest_Q100151828,1,0.0,,
fest_Q127646692,1,0.0,,
fest_Q130503642,1,0.0,,
fest_Q43735828,1,0.0,,
fest_Q5710125,1,0.0,,
fest_Q86107,1,0.0,,
fest_Q121330771,1,0.0,,
fest_Q42048759,1,0.0,,
fest_Q16272126,1,0.0,,
fest_Q43116157,1,0.0,,
fest_Q282730,1,0.0,,
fest_Q5296017,1,0.0,,
fest_Q20103461,1,0.0,,
fest_Q21479872,1,0.0,,
fest_Q113667591,1,0.0,,
fest_Q5391361,1,0.0,,
fest_Q90064213,1,0.0,,
fest_Q20105580,1,0.0,,
fest_Q136522389,1,0.0,,
fest_Q106583395,1,0.0,,
fest_Q124423870,1,0.0,,
fest_Q106560643,1,0.0,,
fest_Q130712692,1,0.0,,
fest_Q112186108,1,0.0,,
fest_Q112185977,1,0.0,,
fest_Q16146537,1,0.0,,
fest_Q20011195,1,0.0,,
fest_Q4882285,1,0.0,,
fest_Q3130130,1,0.0,,
fest_Q125874444,1,0.0,,
fest_Q136050930,1,0.0,,
fest_Q112486235,1,0.0,,
fest_Q18464392,1,0.0,,
fest_Q113552637,1,0.0,,
fest_Q4618793,1,0.0,,
fest_Q12342732,1,0.0,,
fest_Q12630976,1,0.0,,
fest_Q12354195,1,0.0,,
fest_Q12046766,1,0.0,,
fest_Q113680960,1,0.0,,
fest_Q117035706,1,0.0,,
fest_Q1284693,1,0.0,,
fest_Q5357459,1,0.0,,
fest_Q12418384,1,0.0,,
fest_Q24932976,1,0.0,,
fest_Q4855058,1,0.0,,
fest_Q15699373,1,0.0,,
fest_Q11351906,1,0.0,,
fest_Q64211256,1,0.0,,
fest_Q3744129,1,0.0,,
fest_Q3948551,1,0.0,,
fest_Q130210782,1,0.0,,
fest_Q11642088,1,0.0,,
fest_Q11589832,1,0.0,,
fest_Q109357571,1,0.0,,
fest_Q114045450,1,0.0,,
fest_Q130552888,1,0.0,,
fest_Q139486692,1,0.0,,
fest_Q85636682,1,0.0,,
fest_Q2132045,1,0.0,,
fest_Q20011006,1,0.0,,
fest_Q107354969,1,0.0,,
fest_Q108454536,1,0.0,,
fest_Q130751456,1,0.0,,
fest_Q117087559,1,0.0,,
fest_Q135967026,1,0.0,,
fest_Q116884030,1,0.0,,
fest_Q112185961,1,0.0,,
fest_Q6016032,1,0.0,,
fest_Q4019072,1,0.0,,
fest_Q64627172,1,0.0,,
fest_Q21077728,1,0.0,,
fest_Q11947723,1,0.0,,
fest_Q48990178,1,0.0,,
fest_Q3642773,1,0.0,,
fest_Q130344231,1,0.0,,
fest_Q4563803,1,0.0,,
fest_Q16411367,1,0.0,,
fest_Q112175528,1,0.0,,
fest_Q112265360,1,0.0,,
fest_Q5433535,1,0.0,,
fest_Q5787592,1,0.0,,
fest_Q21059662,1,0.0,,
fest_Q1711230,1,0.0,,
fest_Q2206144,1,0.0,,
fest_Q5600122,1,0.0,,
fest_Q17020380,1,0.0,,
fest_Q4692171,1,0.0,,
fest_Q117749901,1,0.0,,
fest_Q51843934,1,0.0,,
fest_Q3040732,1,0.0,,
fest_Q115236243,1,0.0,,
fest_Q112054245,1,0.0,,
fest_Q130385162,1,0.0,,
fest_Q138820727,1,0.0,,
fest_Q21065149,1,0.0,,
fest_Q135116222,1,0.0,,
fest_Q108816420,1,0.0,,
fest_Q108816494,1,0.0,,
fest_Q12745604,1,0.0,,
fest_Q129654049,1,0.0,,
fest_Q5359316,1,0.0,,
fest_Q1850560,1,0.0,,
fest_Q3660958,1,0.0,,
fest_Q43065638,1,0.0,,
fest_Q6802890,1,0.0,,
fest_Q6692029,1,0.0,,
fest_Q22909850,1,0.0,,
fest_Q64211327,1,0.0,,
fest_Q138844625,1,0.0,,
fest_Q138667185,1,0.0,,
fest_Q6003417,1,0.0,,
fest_Q25345082,1,0.0,,
fest_Q12169050,1,0.0,,
fest_Q15864742,1,0.0,,
fest_Q79208045,1,0.0,,
fest_Q139378435,1,0.0,,
fest_Q4721902,1,0.0,,
fest_Q2755211,1,0.0,,
fest_Q56305320,1,0.0,,
fest_Q15879662,1,0.0,,
fest_Q3105189,1,0.0,,
fest_Q4456582,1,0.0,,
fest_Q129984169,1,0.0,,
fest_Q114839781,1,0.0,,
fest_Q108420241,1,0.0,,
fest_Q117087513,1,0.0,,
fest_Q137591499,1,0.0,,
fest_Q18343749,1,0.0,,
fest_Q1254268,1,0.0,,
fest_Q43115913,1,0.0,,
fest_Q28666928,1,0.0,,
fest_Q15896364,1,0.0,,
fest_Q107020788,1,0.0,,
fest_Q134517750,1,0.0,,
fest_Q23661721,1,0.0,,
fest_Q23660809,1,0.0,,
fest_Q81723491,1,0.0,,
fest_Q23661019,1,0.0,,
fest_Q5575352,1,0.0,,
fest_Q3393255,1,0.0,,
fest_Q3394495,1,0.0,,
fest_Q1595338,1,0.0,,
fest_Q5208172,1,0.0,,
fest_Q20977935,1,0.0,,
fest_Q20103073,1,0.0,,
fest_Q135575000,1,0.0,,
fest_Q127685138,1,0.0,,
fest_Q106583682,1,0.0,,
fest_Q131702810,1,0.0,,
fest_Q7676544,1,0.0,,
fest_Q7684126,1,0.0,,
fest_Q20313154,1,0.0,,
fest_Q16567719,1,0.0,,
fest_Q4785217,1,0.0,,
fest_Q6811817,1,0.0,,
fest_Q24952301,1,0.0,,
fest_Q805045,1,0.0,,
fest_Q112615440,1,0.0,,
fest_Q7422993,1,0.0,,
fest_Q115626612,1,0.0,,
fest_Q107359695,1,0.0,,
fest_Q6374325,1,0.0,,
fest_Q21762313,1,0.0,,
fest_Q108816620,1,0.0,,
fest_Q17341772,1,0.0,,
fest_Q42993305,1,0.0,,
fest_Q18713042,1,0.0,,
fest_Q2979868,1,0.0,,
fest_Q98834424,1,0.0,,
fest_Q15724870,1,0.0,,
fest_Q373713,1,0.0,,
fest_Q64211323,1,0.0,,
fest_Q60776473,1,0.0,,
fest_Q137926592,1,0.0,,
fest_Q6172694,1,0.0,,
fest_Q11366524,1,0.0,,
fest_Q11594394,1,0.0,,
fest_Q71608002,1,0.0,,
fest_Q20646971,1,0.0,,
fest_Q85662947,1,0.0,,
fest_Q16009834,1,0.0,,
fest_Q2225726,1,0.0,,
fest_Q111439782,1,0.0,,
fest_Q90374203,1,0.0,,
fest_Q79794247,1,0.0,,
fest_Q7690402,1,0.0,,
fest_Q115222159,1,0.0,,
fest_Q108532356,1,0.0,,
fest_Q108295169,1,0.0,,
fest_Q115236294,1,0.0,,
fest_Q117087509,1,0.0,,
fest_Q117087464,1,0.0,,
fest_Q117087527,1,0.0,,
fest_Q117087522,1,0.0,,
fest_Q117087498,1,0.0,,
fest_Q135967085,1,0.0,,
fest_Q135345006,1,0.0,,
fest_Q7107037,1,0.0,,
fest_Q124892346,1,0.0,,
fest_Q132756202,1,0.0,,
fest_Q6680074,1,0.0,,
fest_Q17111410,1,0.0,,
fest_Q11783883,1,0.0,,
fest_Q11793763,1,0.0,,
fest_Q105070555,1,0.0,,
fest_Q16536110,1,0.0,,
fest_Q5627258,1,0.0,,
fest_Q555896,1,0.0,,
fest_Q5723385,1,0.0,,
fest_Q827695,1,0.0,,
fest_Q123053220,1,0.0,,
fest_Q4121017,1,0.0,,
fest_Q17627199,1,0.0,,
fest_Q17685565,1,0.0,,
fest_Q109607040,1,0.0,,
fest_Q31177887,1,0.0,,
fest_Q8247090,1,0.0,,
fest_Q106572603,1,0.0,,
fest_Q106583728,1,0.0,,
fest_Q2608553,1,0.0,,
fest_Q111968716,1,0.0,,
fest_Q24090941,1,0.0,,
fest_Q118383836,1,0.0,,
fest_Q118218309,1,0.0,,
fest_Q5058966,1,0.0,,
fest_Q103967891,1,0.0,,
fest_Q118781123,1,0.0,,
fest_Q6541316,1,0.0,,
fest_Q17985794,1,0.0,,
fest_Q85039642,1,0.0,,
fest_Q4612095,1,0.0,,
fest_Q130712804,1,0.0,,
fest_Q112053296,1,0.0,,
fest_Q10281997,1,0.0,,
fest_Q55630247,1,0.0,,
fest_Q20019074,1,0.0,,
fest_Q7369009,1,0.0,,
fest_Q1069508,1,0.0,,
fest_Q17509342,1,0.0,,
fest_Q7632447,1,0.0,,
fest_Q136289011,1,0.0,,
fest_Q113140891,1,0.0,,
fest_Q117706270,1,0.0,,
fest_Q24906814,1,0.0,,
fest_Q134487457,1,0.0,,
fest_Q7564977,1,0.0,,
fest_Q7111889,1,0.0,,
fest_Q5170741,1,0.0,,
fest_Q65068267,1,0.0,,
fest_Q64211316,1,0.0,,
fest_Q64211338,1,0.0,,
fest_Q64211275,1,0.0,,
fest_Q11527721,1,0.0,,
fest_Q11423189,1,0.0,,
fest_Q20044199,1,0.0,,
fest_Q16638525,1,0.0,,
fest_Q11340380,1,0.0,,
fest_Q108373656,1,0.0,,
fest_Q125959947,1,0.0,,
fest_Q39747116,1,0.0,,
fest_Q124751043,1,0.0,,
fest_Q85663667,1,0.0,,
fest_Q2066411,1,0.0,,
fest_Q1516940,1,0.0,,
fest_Q17109271,1,0.0,,
fest_Q108453340,1,0.0,,
fest_Q117087538,1,0.0,,
fest_Q117087476,1,0.0,,
fest_Q1783034,1,0.0,,
fest_Q117794045,1,0.0,,
fest_Q108711138,1,0.0,,
fest_Q97663551,1,0.0,,
fest_Q135916158,1,0.0,,
fest_Q5409826,1,0.0,,
fest_Q5242970,1,0.0,,
fest_Q4730265,1,0.0,,
fest_Q23662702,1,0.0,,
fest_Q23657558,1,0.0,,
fest_Q23663308,1,0.0,,
fest_Q2834310,1,0.0,,
fest_Q23047569,1,0.0,,
fest_Q108884831,1,0.0,,
fest_Q5858812,1,0.0,,
fest_Q3052748,1,0.0,,
fest_Q106583838,1,0.0,,
fest_Q115557501,1,0.0,,
fest_Q16515160,1,0.0,,
fest_Q3092910,1,0.0,,
fest_Q112191041,1,0.0,,
fest_Q131419653,1,0.0,,
fest_Q56271943,1,0.0,,
fest_Q6049188,1,0.0,,
fest_Q114832762,1,0.0,,
fest_Q126923743,1,0.0,,
fest_Q112183882,2,3.0,3.0,
fest_Q25227199,1,0.0,,
fest_Q136756111,1,0.0,,
fest_Q4837688,1,0.0,,
fest_Q2360207,1,0.0,,
fest_Q28224128,1,0.0,,
fest_Q105638526,1,0.0,,
fest_Q21013246,1,0.0,,
fest_Q55441924,1,0.0,,
fest_Q33106167,1,0.0,,
fest_Q17779336,1,0.0,,
fest_Q124611458,1,0.0,,
fest_Q112053441,1,0.0,,
fest_Q15875465,1,0.0,,
fest_Q7354740,1,0.0,,
fest_Q116821894,1,0.0,,
