clerical_match_score,found_by_blocking_rules,match_weight,match_probability,unique_id_l,unique_id_r,name_clean_l,name_clean_r,gamma_name_clean,bf_name_clean,entity_type_l,entity_type_r,gamma_entity_type,bf_entity_type,iata_code_l,iata_code_r,gamma_iata_code,bf_iata_code,lon_l,lon_r,lat_l,lat_r,gamma_lat_lon,bf_lat_lon,true_label_l,true_label_r,match_key
0.0,True,2.4445129095885227,0.8448028747506426,osmhub_13915619018,osmhub_82008884,penrose south line,penrose,0,0.2480467940400626,Train,Train,1,2.226079745459754,,,-1,1.0,174.8159008,174.8155538,-36.910067,-36.9104624,3,98572.08493958534,3632,3650,2
0.0,True,8.525761126926662,0.9972940896104283,osmhub_12618285340,osmhub_7460292092,ancona,ancona,3,45904.93781675543,Port,Train,0,0.175955606681669,,,-1,1.0,13.5079218,13.4976802,43.6187776,43.6075918,1,456.25106392607756,2050,2061,0
0.0,True,12.186983012357254,0.9997855828957453,osmhub_2170949382,osmhub_630533843,ours,ours,3,45904.93781675543,Train,Train,1,2.226079745459754,,,-1,1.0,1.7913877,1.7950687,42.6636755,42.6737758,1,456.25106392607756,2151,2101,0
0.0,True,2.4445129095885227,0.8448028747506426,osmhub_630533920,osmhub_630533922,bonascre-le saquet,ours,0,0.2480467940400626,Train,Train,1,2.226079745459754,,,-1,1.0,1.7972989,1.7970226,42.6785253,42.6780067,3,98572.08493958534,2103,2104,2
0.0,True,2.4445129095885227,0.8448028747506426,osmhub_2171017391,osmhub_630534181,lusclade,lisière,0,0.2480467940400626,Train,Train,1,2.226079745459754,,,-1,1.0,1.8137385,1.8136846,42.6986706,42.6986802,3,98572.08493958534,2154,2107,2
0.0,True,2.4445129095885227,0.8448028747506426,osmhub_630533920,osmhub_634173176,bonascre-le saquet,lièvre blanc,0,0.2480467940400626,Train,Train,1,2.226079745459754,,,-1,1.0,1.7972989,1.7968881,42.6785253,42.6789393,3,98572.08493958534,2103,2110,2
0.0,True,17.069815114344767,0.9999927310702231,osmhub_664085283,osmhub_664085288,la sierra,la serra,2,18476.653934522266,Train,Train,1,2.226079745459754,,,-1,1.0,1.4700298,1.4738145,42.5338531,42.5305625,2,33444.05242265314,2115,2116,2
0.0,True,2.4445129095885227,0.8448028747506426,osmhub_2708021589,osmhub_2708040392,souleillous 2,baby prat 2,0,0.2480467940400626,Train,Train,1,2.226079745459754,,,-1,1.0,1.3002927,1.2994758,42.7880727,42.7881305,3,98572.08493958534,2176,2179,2
0.0,True,2.4445129095885227,0.8448028747506426,osmhub_2710888623,osmhub_9440440599,bulle,gypaète,0,0.2480467940400626,Train,Train,1,2.226079745459754,,,-1,1.0,1.8136775,1.814315,42.7000958,42.6997966,3,98572.08493958534,2183,2203,2
0.0,True,18.629244585998762,0.9999975337476507,osmhub_2708021589,osmhub_9561415313,souleillous 2,souleillous 1,2,18476.653934522266,Train,Train,1,2.226079745459754,,,-1,1.0,1.3002927,1.3003658,42.7880727,42.7879993,3,98572.08493958534,2176,2212,2
0.0,True,2.4445129095885227,0.8448028747506426,osmhub_119509476,osmhub_1742095559,angers gare routière esplanade,gare routière et sncf,0,0.2480467940400626,Bus,Bus,1,2.226079745459754,,,-1,1.0,-0.5581012,-0.5592832,47.4647672,47.4649638,3,98572.08493958534,2255,2222,2
0.0,True,2.4445129095885227,0.8448028747506426,osmhub_11036242694,osmhub_119509476,gare routière et sncf,angers gare routière esplanade,0,0.2480467940400626,Bus,Bus,1,2.226079745459754,,,-1,1.0,-0.5593716,-0.5581012,47.4649464,47.4647672,3,98572.08493958534,2222,2255,2
0.0,True,13.977883070498057,0.9999380257893458,osmhub_565393036,osmhub_565393065,terminus f ambatofahavalo,primus f ambatofahavalo,1,2167.000616383086,Bus,Bus,1,2.226079745459754,,,-1,1.0,47.5177259,47.5194295,-18.9111962,-18.9127183,2,33444.05242265314,2692,2695,2
0.0,True,15.537312542152051,0.9999789722047083,osmhub_565388328,osmhub_566102512,terminus_146_manga_mausolée,terminus_bus_146_mena_mausolée,1,2167.000616383086,Bus,Bus,1,2.226079745459754,,,-1,1.0,47.5476543,47.5476106,-18.9126707,-18.9126642,3,98572.08493958534,2691,2689,2
0.0,True,2.4445129095885227,0.8448028747506426,osmhub_568218207,osmhub_568228097,terminus_e-koloina_a,primus_e-koloina_r,0,0.2480467940400626,Bus,Bus,1,2.226079745459754,,,-1,1.0,47.5314018,47.5313325,-18.8986083,-18.8985629,3,98572.08493958534,2725,2726,2
0.0,True,12.186983012357254,0.9997855828957453,osmhub_566234043,osmhub_569427015,terminus,terminus,3,45904.93781675543,Bus,Bus,1,2.226079745459754,,,-1,1.0,47.4728017,47.4764173,-18.8589313,-18.9084011,1,456.25106392607756,2710,2727,0
0.0,True,12.186983012357254,0.9997855828957453,osmhub_566234043,osmhub_569427017,terminus,terminus,3,45904.93781675543,Bus,Bus,1,2.226079745459754,,,-1,1.0,47.4728017,47.5252441,-18.8589313,-18.9061793,1,456.25106392607756,2710,2655,0
0.0,True,12.186983012357254,0.9997855828957453,osmhub_566234043,osmhub_569443832,terminus,terminus,3,45904.93781675543,Bus,Bus,1,2.226079745459754,,,-1,1.0,47.4728017,47.4604082,-18.8589313,-18.9251238,1,456.25106392607756,2710,2728,0
0.0,True,2.4445129095885227,0.8448028747506426,osmhub_566104133,osmhub_576754014,primus 154,terminus ligne_154b_r,0,0.2480467940400626,Bus,Bus,1,2.226079745459754,,,-1,1.0,47.5158484,47.5158337,-18.9538098,-18.9541033,3,98572.08493958534,2705,2745,2
0.0,True,15.537312542152051,0.9999789722047083,osmhub_566104133,osmhub_576754019,primus 154,primus ligne_154b_a,1,2167.000616383086,Bus,Bus,1,2.226079745459754,,,-1,1.0,47.5158484,47.515769,-18.9538098,-18.954079,3,98572.08493958534,2705,2746,2
0.0,True,2.4445129095885227,0.8448028747506426,osmhub_577152044,osmhub_577152045,terminus ligne 184,primus ligne 184,0,0.2480467940400626,Bus,Bus,1,2.226079745459754,,,-1,1.0,47.5241438,47.5241102,-18.9190378,-18.9191249,3,98572.08493958534,2753,2754,2
0.0,True,15.537312542152051,0.9999789722047083,osmhub_577987323,osmhub_577987324,primus 147-d bleu,primus 147-d rouge,1,2167.000616383086,Bus,Bus,1,2.226079745459754,,,-1,1.0,47.5674463,47.5673886,-18.9039146,-18.9038428,3,98572.08493958534,2763,2764,2
0.0,True,2.4445129095885227,0.8448028747506426,osmhub_579188949,osmhub_579211308,primus g-beravina anosizato andrefana,terminus g-beravina anosizato andrefana,0,0.2480467940400626,Bus,Bus,1,2.226079745459754,,,-1,1.0,47.4950515,47.4950709,-18.9414356,-18.941356,3,98572.08493958534,2769,2772,2
0.0,True,2.4445129095885227,0.8448028747506426,osmhub_577152044,osmhub_579282550,terminus ligne 184,terminus 143-mahamasina,0,0.2480467940400626,Bus,Bus,1,2.226079745459754,,,-1,1.0,47.5241438,47.5246068,-18.9190378,-18.9189242,3,98572.08493958534,2753,2774,2
0.0,True,2.4445129095885227,0.8448028747506426,osmhub_577152044,osmhub_579282552,terminus ligne 184,primus 143-mahamasina,0,0.2480467940400626,Bus,Bus,1,2.226079745459754,,,-1,1.0,47.5241438,47.5246729,-18.9190378,-18.9187363,3,98572.08493958534,2753,2775,2
0.0,True,2.4445129095885227,0.8448028747506426,osmhub_579966373,osmhub_579966374,terminus d ivato anjomakely,primus d ivato anjomakely,0,0.2480467940400626,Bus,Bus,1,2.226079745459754,,,-1,1.0,47.4838951,47.4839162,-18.8108311,-18.810861,3,98572.08493958534,2794,2795,2
0.0,True,2.4445129095885227,0.8448028747506426,osmhub_579966373,osmhub_579966375,terminus d ivato anjomakely,terminus d ambodifasina ivato,0,0.2480467940400626,Bus,Bus,1,2.226079745459754,,,-1,1.0,47.4838951,47.4839379,-18.8108311,-18.810891,3,98572.08493958534,2794,2796,2
0.0,True,2.4445129095885227,0.8448028747506426,osmhub_579966373,osmhub_579966376,terminus d ivato anjomakely,primus d ambodifasina ivato,0,0.2480467940400626,Bus,Bus,1,2.226079745459754,,,-1,1.0,47.4838951,47.483959,-18.8108311,-18.8109209,3,98572.08493958534,2794,2797,2
0.0,True,2.4445129095885227,0.8448028747506426,osmhub_577152044,osmhub_580455587,terminus ligne 184,tsimbazaza - rasalama,0,0.2480467940400626,Bus,Bus,1,2.226079745459754,,,-1,1.0,47.5241438,47.5241811,-18.9190378,-18.918825,3,98572.08493958534,2753,2801,2
0.0,True,2.4445129095885227,0.8448028747506426,osmhub_591587044,osmhub_591587046,primus 116 ambohijatovo,terminus 116 mandroseza,0,0.2480467940400626,Bus,Bus,1,2.226079745459754,,,-1,1.0,47.5289204,47.5289268,-18.9109551,-18.9109957,3,98572.08493958534,2817,2818,2
0.0,True,13.977883070498057,0.9999380257893458,osmhub_566234042,osmhub_591811168,terminus,terminus 129,1,2167.000616383086,Bus,Bus,1,2.226079745459754,,,-1,1.0,47.5216896,47.5245891,-18.9041976,-18.9045403,2,33444.05242265314,2709,2828,2
0.0,True,2.4445129095885227,0.8448028747506426,osmhub_565388328,osmhub_594046131,terminus_146_manga_mausolée,primus 194 analamahitsy,0,0.2480467940400626,Bus,Bus,1,2.226079745459754,,,-1,1.0,47.5476543,47.5478794,-18.9126707,-18.9126894,3,98572.08493958534,2691,2834,2
0.0,True,2.4445129095885227,0.8448028747506426,osmhub_345771178,osmhub_7285776320,elisabeth,simonis,0,0.2480467940400626,Train,Train,1,2.226079745459754,,,-1,1.0,4.3309785,4.3312082,50.863048,50.8635683,3,98572.08493958534,2932,2954,2
0.0,True,2.4445129095885227,0.8448028747506426,osmhub_3776300537,osmhub_3776300541,apolima uta,manono-uta wharf,0,0.2480467940400626,Port,Port,1,2.226079745459754,,,-1,1.0,-172.0722439,-172.0721234,-13.8688793,-13.8692518,3,98572.08493958534,3137,3138,2
0.0,True,2.4445129095885227,0.8448028747506426,osmhub_23907409,osmhub_5305430774,downtown ferry terminal,downtown,0,0.2480467940400626,Port,Port,1,2.226079745459754,,,-1,1.0,174.7669796,174.7671761,-36.8425192,-36.8424354,3,98572.08493958534,3633,3613,2
0.0,True,2.4445129095885227,0.8448028747506426,osmhub_23907409,osmhub_6810737235,downtown ferry terminal,downtown,0,0.2480467940400626,Port,Port,1,2.226079745459754,,,-1,1.0,174.7669796,174.7672736,-36.8425192,-36.8420719,3,98572.08493958534,3633,3613,2
0.0,True,2.4445129095885227,0.8448028747506426,osmhub_23907409,osmhub_7687341758,downtown ferry terminal,downtown,0,0.2480467940400626,Port,Port,1,2.226079745459754,,,-1,1.0,174.7669796,174.7670429,-36.8425192,-36.8427486,3,98572.08493958534,3633,3613,2
0.0,True,2.4445129095885227,0.8448028747506426,osmhub_23907409,osmhub_8393390417,downtown ferry terminal,downtown,0,0.2480467940400626,Port,Port,1,2.226079745459754,,,-1,1.0,174.7669796,174.766407,-36.8425192,-36.8423859,3,98572.08493958534,3633,3613,2
0.0,True,2.4445129095885227,0.8448028747506426,osmhub_23907409,osmhub_8873950320,downtown ferry terminal,downtown,0,0.2480467940400626,Port,Port,1,2.226079745459754,,,-1,1.0,174.7669796,174.7666784,-36.8425192,-36.8420985,3,98572.08493958534,3633,3613,2
0.0,True,2.4445129095885227,0.8448028747506426,osmhub_23907409,osmhub_8896903836,downtown ferry terminal,downtown,0,0.2480467940400626,Port,Port,1,2.226079745459754,,,-1,1.0,174.7669796,174.7665128,-36.8425192,-36.8421829,3,98572.08493958534,3633,3613,2
0.0,True,8.525761126926662,0.9972940896104283,osmhub_1869280457,osmhub_7460292092,ancona,ancona,3,45904.93781675543,Port,Train,0,0.175955606681669,,,-1,1.0,13.5074448,13.4976802,43.6210637,43.6075918,1,456.25106392607756,2050,2061,0
0.0,True,2.4445129095885227,0.8448028747506426,osmhub_630533841,osmhub_630533843,chalets,ours,0,0.2480467940400626,Train,Train,1,2.226079745459754,,,-1,1.0,1.7956971,1.7950687,42.6738527,42.6737758,3,98572.08493958534,2100,2101,2
0.0,True,12.186983012357254,0.9997855828957453,osmhub_663078912,osmhub_664085288,la serra,la serra,3,45904.93781675543,Train,Train,1,2.226079745459754,,,-1,1.0,1.4898796,1.4738145,42.5364868,42.5305625,1,456.25106392607756,2112,2116,0
0.0,True,2.4445129095885227,0.8448028747506426,osmhub_2708021589,osmhub_2708040388,souleillous 2,baby prat 1,0,0.2480467940400626,Train,Train,1,2.226079745459754,,,-1,1.0,1.3002927,1.2991982,42.7880727,42.7884325,3,98572.08493958534,2176,2178,2
0.0,True,18.629244585998762,0.9999975337476507,osmhub_2708040388,osmhub_2708040390,baby prat 1,baby prat 2,2,18476.653934522266,Train,Train,1,2.226079745459754,,,-1,1.0,1.2991982,1.2983106,42.7884325,42.7890468,3,98572.08493958534,2178,2179,2
0.0,True,12.186983012357254,0.9997855828957453,osmhub_6363669686,osmhub_6363669765,bisorne,bisorne,3,45904.93781675543,Train,Train,1,2.226079745459754,,,-1,1.0,1.812399,1.7995207,42.6732375,42.6751337,1,456.25106392607756,2195,2196,0
0.0,True,2.4445129095885227,0.8448028747506426,osmhub_630534172,osmhub_9440440600,bonascre-le saquet,gypaète,0,0.2480467940400626,Train,Train,1,2.226079745459754,,,-1,1.0,1.8121672,1.8133525,42.6991068,42.6988999,3,98572.08493958534,2106,2203,2
0.0,True,2.4445129095885227,0.8448028747506426,osmhub_6359276074,osmhub_9561020861,flocon,école,0,0.2480467940400626,Train,Train,1,2.226079745459754,,,-1,1.0,1.7974711,1.7983958,42.6762121,42.676144,3,98572.08493958534,2194,2208,2
0.0,True,2.4445129095885227,0.8448028747506426,osmhub_6359276074,osmhub_9561020862,flocon,école,0,0.2480467940400626,Train,Train,1,2.226079745459754,,,-1,1.0,1.7974711,1.7970771,42.6762121,42.6757512,3,98572.08493958534,2194,2208,2
0.0,True,2.4445129095885227,0.8448028747506426,osmhub_11036242693,osmhub_1742095559,place sémard,gare routière et sncf,0,0.2480467940400626,Bus,Bus,1,2.226079745459754,,,-1,1.0,-0.5594572,-0.5592832,47.4649307,47.4649638,3,98572.08493958534,2250,2222,2
0.0,True,2.4445129095885227,0.8448028747506426,osmhub_565439301,osmhub_566343986,primus 140 tsaralalana,primus ligne a-ambaniala tsaralalàna,0,0.2480467940400626,Bus,Bus,1,2.226079745459754,,,-1,1.0,47.5204205,47.5204851,-18.906508,-18.9066335,3,98572.08493958534,2697,2717,2
0.0,True,2.4445129095885227,0.8448028747506426,osmhub_565439301,osmhub_566353520,primus 140 tsaralalana,terminus ligne a-ambaniala tsaralalàna,0,0.2480467940400626,Bus,Bus,1,2.226079745459754,,,-1,1.0,47.5204205,47.5204987,-18.906508,-18.9066526,3,98572.08493958534,2697,2719,2
0.0,True,2.4445129095885227,0.8448028747506426,osmhub_566364101,osmhub_569427015,primus ligne a-cité,terminus,0,0.2480467940400626,Bus,Bus,1,2.226079745459754,,,-1,1.0,47.4762589,47.4764173,-18.9083992,-18.9084011,3,98572.08493958534,2720,2727,2
0.0,True,12.186983012357254,0.9997855828957453,osmhub_569427015,osmhub_569443832,terminus,terminus,3,45904.93781675543,Bus,Bus,1,2.226079745459754,,,-1,1.0,47.4764173,47.4604082,-18.9084011,-18.9251238,1,456.25106392607756,2727,2728,0
0.0,True,2.4445129095885227,0.8448028747506426,osmhub_576754014,osmhub_576754019,terminus ligne_154b_r,primus ligne_154b_a,0,0.2480467940400626,Bus,Bus,1,2.226079745459754,,,-1,1.0,47.5158337,47.515769,-18.9541033,-18.954079,3,98572.08493958534,2745,2746,2
0.0,True,15.537312542152051,0.9999789722047083,osmhub_565439301,osmhub_579219233,primus 140 tsaralalana,primus -140- tsaralalana-ampitatafika,1,2167.000616383086,Bus,Bus,1,2.226079745459754,,,-1,1.0,47.5204205,47.5204454,-18.906508,-18.9065676,3,98572.08493958534,2697,2773,2
0.0,True,2.4445129095885227,0.8448028747506426,osmhub_577152045,osmhub_579282550,primus ligne 184,terminus 143-mahamasina,0,0.2480467940400626,Bus,Bus,1,2.226079745459754,,,-1,1.0,47.5241102,47.5246068,-18.9191249,-18.9189242,3,98572.08493958534,2754,2774,2
0.0,True,2.4445129095885227,0.8448028747506426,osmhub_577152045,osmhub_579282552,primus ligne 184,primus 143-mahamasina,0,0.2480467940400626,Bus,Bus,1,2.226079745459754,,,-1,1.0,47.5241102,47.5246729,-18.9191249,-18.9187363,3,98572.08493958534,2754,2775,2
0.0,True,2.4445129095885227,0.8448028747506426,osmhub_565439301,osmhub_579496108,primus 140 tsaralalana,terminus 140-ampitatafika- tsaralalana,0,0.2480467940400626,Bus,Bus,1,2.226079745459754,,,-1,1.0,47.5204205,47.5204163,-18.906508,-18.9065471,3,98572.08493958534,2697,2781,2
0.0,True,2.4445129095885227,0.8448028747506426,osmhub_579806049,osmhub_579806050,terminus 153 antanimena poste,primus 153 antanimena poste,0,0.2480467940400626,Bus,Bus,1,2.226079745459754,,,-1,1.0,47.5219333,47.5220094,-18.8978146,-18.8978169,3,98572.08493958534,2787,2788,2
0.0,True,17.069815114344767,0.9999927310702231,osmhub_579806049,osmhub_579806056,terminus 153 antanimena poste,terminus 153 antanimena ceg,2,18476.653934522266,Bus,Bus,1,2.226079745459754,,,-1,1.0,47.5219333,47.5194642,-18.8978146,-18.8979155,2,33444.05242265314,2787,2789,2
0.0,True,2.4445129095885227,0.8448028747506426,osmhub_579966374,osmhub_579966375,primus d ivato anjomakely,terminus d ambodifasina ivato,0,0.2480467940400626,Bus,Bus,1,2.226079745459754,,,-1,1.0,47.4839162,47.4839379,-18.810861,-18.810891,3,98572.08493958534,2795,2796,2
0.0,True,2.4445129095885227,0.8448028747506426,osmhub_579966374,osmhub_579966376,primus d ivato anjomakely,primus d ambodifasina ivato,0,0.2480467940400626,Bus,Bus,1,2.226079745459754,,,-1,1.0,47.4839162,47.483959,-18.810861,-18.8109209,3,98572.08493958534,2795,2797,2
0.0,True,2.4445129095885227,0.8448028747506426,osmhub_577152045,osmhub_580455587,primus ligne 184,tsimbazaza - rasalama,0,0.2480467940400626,Bus,Bus,1,2.226079745459754,,,-1,1.0,47.5241102,47.5241811,-18.9191249,-18.918825,3,98572.08493958534,2754,2801,2
0.0,True,2.4445129095885227,0.8448028747506426,osmhub_590449558,osmhub_590449559,terminus 141-manga,primus 141 manga,0,0.2480467940400626,Bus,Bus,1,2.226079745459754,,,-1,1.0,47.5584575,47.5583004,-18.9045741,-18.9046426,3,98572.08493958534,2812,2813,2
0.0,True,12.186983012357254,0.9997855828957453,osmhub_591580605,osmhub_591587046,terminus 116 mandroseza,terminus 116 mandroseza,3,45904.93781675543,Bus,Bus,1,2.226079745459754,,,-1,1.0,47.5520815,47.5289268,-18.9371311,-18.9109957,1,456.25106392607756,2816,2818,0
0.0,True,13.977883070498057,0.9999380257893458,osmhub_579806049,osmhub_591765198,terminus 153 antanimena poste,terminus 166 antanimena,1,2167.000616383086,Bus,Bus,1,2.226079745459754,,,-1,1.0,47.5219333,47.5192952,-18.8978146,-18.8980463,2,33444.05242265314,2787,2823,2
0.0,True,2.4445129095885227,0.8448028747506426,osmhub_566102512,osmhub_594046131,terminus_bus_146_mena_mausolée,primus 194 analamahitsy,0,0.2480467940400626,Bus,Bus,1,2.226079745459754,,,-1,1.0,47.5476106,47.5478794,-18.9126642,-18.9126894,3,98572.08493958534,2689,2834,2
0.0,True,8.525761126926662,0.9972940896104283,osmhub_472133982,osmhub_7460292092,ancona,ancona,3,45904.93781675543,Port,Train,0,0.175955606681669,,,-1,1.0,13.5085316,13.4976802,43.6202295,43.6075918,1,456.25106392607756,2050,2061,0
0.0,True,15.537312542152051,0.9999789722047083,osmhub_2527183667,osmhub_2527183677,baby 1,baby 2,1,2167.000616383086,Train,Train,1,2.226079745459754,,,-1,1.0,1.7416315,1.7415749,42.8418866,42.841909,3,98572.08493958534,2164,2165,2
0.0,True,2.4445129095885227,0.8448028747506426,osmhub_2141110361,osmhub_2527183690,sources,baby 1,0,0.2480467940400626,Train,Train,1,2.226079745459754,,,-1,1.0,1.7437349,1.7433508,42.8437296,42.8442505,3,98572.08493958534,2146,2164,2
0.0,True,2.4445129095885227,0.8448028747506426,osmhub_2141110361,osmhub_2527183693,sources,baby 2,0,0.2480467940400626,Train,Train,1,2.226079745459754,,,-1,1.0,1.7437349,1.7432942,42.8437296,42.8442729,3,98572.08493958534,2146,2165,2
0.0,True,18.629244585998762,0.9999975337476507,osmhub_2708040386,osmhub_2708040390,baby prat 1,baby prat 2,2,18476.653934522266,Train,Train,1,2.226079745459754,,,-1,1.0,1.2983665,1.2983106,42.7890845,42.7890468,3,98572.08493958534,2178,2179,2
0.0,True,18.629244585998762,0.9999975337476507,osmhub_2708040388,osmhub_2708040392,baby prat 1,baby prat 2,2,18476.653934522266,Train,Train,1,2.226079745459754,,,-1,1.0,1.2991982,1.2994758,42.7884325,42.7881305,3,98572.08493958534,2178,2179,2
0.0,True,12.186983012357254,0.9997855828957453,osmhub_569443832,osmhub_9939397879,terminus,terminus,3,45904.93781675543,Bus,Bus,1,2.226079745459754,,,-1,1.0,47.4604082,47.5259052,-18.9251238,-18.9053705,1,456.25106392607756,2728,2655,0
0.0,True,12.186983012357254,0.9997855828957453,osmhub_569427015,osmhub_569427017,terminus,terminus,3,45904.93781675543,Bus,Bus,1,2.226079745459754,,,-1,1.0,47.4764173,47.5252441,-18.9084011,-18.9061793,1,456.25106392607756,2727,2655,0
0.0,True,2.4445129095885227,0.8448028747506426,osmhub_566079782,osmhub_577136637,terminus g ankaditany,primus f-atalata,0,0.2480467940400626,Bus,Bus,1,2.226079745459754,,,-1,1.0,47.5175919,47.518319,-18.911494,-18.9109205,3,98572.08493958534,2703,2747,2
0.0,True,2.4445129095885227,0.8448028747506426,osmhub_566079782,osmhub_577136639,terminus g ankaditany,terminus f-atalata,0,0.2480467940400626,Bus,Bus,1,2.226079745459754,,,-1,1.0,47.5175919,47.5182523,-18.911494,-18.9109286,3,98572.08493958534,2703,2748,2
0.0,True,2.4445129095885227,0.8448028747506426,osmhub_566079782,osmhub_578748064,terminus g ankaditany,primus ligne j- cnaps - amptatafika- alatsinainy ambazaha,0,0.2480467940400626,Bus,Bus,1,2.226079745459754,,,-1,1.0,47.5175919,47.5172738,-18.911494,-18.9111984,3,98572.08493958534,2703,2768,2
0.0,True,15.537312542152051,0.9999789722047083,osmhub_579282550,osmhub_579282552,terminus 143-mahamasina,primus 143-mahamasina,1,2167.000616383086,Bus,Bus,1,2.226079745459754,,,-1,1.0,47.5246068,47.5246729,-18.9189242,-18.9187363,3,98572.08493958534,2774,2775,2
0.0,True,2.4445129095885227,0.8448028747506426,osmhub_566079782,osmhub_579476484,terminus g ankaditany,terminus ligne j alatsinainy ambazaha- ampitatfika- cnaps,0,0.2480467940400626,Bus,Bus,1,2.226079745459754,,,-1,1.0,47.5175919,47.5171357,-18.911494,-18.9110619,3,98572.08493958534,2703,2780,2
0.0,True,17.069815114344767,0.9999927310702231,osmhub_579806050,osmhub_579806057,primus 153 antanimena poste,primus 153 antanimena ceg,2,18476.653934522266,Bus,Bus,1,2.226079745459754,,,-1,1.0,47.5220094,47.5193592,-18.8978169,-18.8979843,2,33444.05242265314,2788,2790,2
0.0,True,15.537312542152051,0.9999789722047083,osmhub_579966375,osmhub_579966376,terminus d ambodifasina ivato,primus d ambodifasina ivato,1,2167.000616383086,Bus,Bus,1,2.226079745459754,,,-1,1.0,47.4839379,47.483959,-18.810891,-18.8109209,3,98572.08493958534,2796,2797,2
0.0,True,2.4445129095885227,0.8448028747506426,osmhub_576656043,osmhub_579976932,terminus 128,primus 128 ambohijatovo,0,0.2480467940400626,Bus,Bus,1,2.226079745459754,,,-1,1.0,47.5495282,47.5494645,-18.9146689,-18.9146607,3,98572.08493958534,2738,2799,2
0.0,True,2.4445129095885227,0.8448028747506426,osmhub_576656043,osmhub_580358900,terminus 128,primus 128 tsimbazaza,0,0.2480467940400626,Bus,Bus,1,2.226079745459754,,,-1,1.0,47.5495282,47.5494657,-18.9146689,-18.9147629,3,98572.08493958534,2738,2800,2
0.0,True,2.4445129095885227,0.8448028747506426,osmhub_579282550,osmhub_580455587,terminus 143-mahamasina,tsimbazaza - rasalama,0,0.2480467940400626,Bus,Bus,1,2.226079745459754,,,-1,1.0,47.5246068,47.5241811,-18.9189242,-18.918825,3,98572.08493958534,2774,2801,2
0.0,True,2.4445129095885227,0.8448028747506426,osmhub_576656043,osmhub_592994556,terminus 128,primus 187 ankatso- fiadanamanga,0,0.2480467940400626,Bus,Bus,1,2.226079745459754,,,-1,1.0,47.5495282,47.5494404,-18.9146689,-18.9148091,3,98572.08493958534,2738,2831,2
0.0,True,2.4445129095885227,0.8448028747506426,osmhub_576656043,osmhub_605498761,terminus 128,primus 119,0,0.2480467940400626,Bus,Bus,1,2.226079745459754,,,-1,1.0,47.5495282,47.5494767,-18.9146689,-18.914581,3,98572.08493958534,2738,2838,2
0.0,True,8.525761126926662,0.9972940896104283,osmhub_534965622,osmhub_7460292092,ancona,ancona,3,45904.93781675543,Port,Train,0,0.175955606681669,,,-1,1.0,13.5057586,13.4976802,43.6174908,43.6075918,1,456.25106392607756,2050,2061,0
0.0,True,2.4445129095885227,0.8448028747506426,osmhub_630534172,osmhub_634173250,bonascre-le saquet,lièvre blanc,0,0.2480467940400626,Train,Train,1,2.226079745459754,,,-1,1.0,1.8121672,1.8118023,42.6991068,42.6992135,3,98572.08493958534,2106,2111,2
0.0,True,13.977883070498057,0.9999380257893458,osmhub_2527183677,osmhub_2527183690,baby 2,baby 1,1,2167.000616383086,Train,Train,1,2.226079745459754,,,-1,1.0,1.7415749,1.7433508,42.841909,42.8442505,2,33444.05242265314,2165,2164,2
0.0,True,13.977883070498057,0.9999380257893458,osmhub_2527183667,osmhub_2527183693,baby 1,baby 2,1,2167.000616383086,Train,Train,1,2.226079745459754,,,-1,1.0,1.7416315,1.7432942,42.8418866,42.8442729,2,33444.05242265314,2164,2165,2
0.0,True,17.069815114344767,0.9999927310702231,osmhub_2708040386,osmhub_2708040392,baby prat 1,baby prat 2,2,18476.653934522266,Train,Train,1,2.226079745459754,,,-1,1.0,1.2983665,1.2994758,42.7890845,42.7881305,2,33444.05242265314,2178,2179,2
0.0,True,2.4445129095885227,0.8448028747506426,osmhub_630534181,osmhub_9440440600,lisière,gypaète,0,0.2480467940400626,Train,Train,1,2.226079745459754,,,-1,1.0,1.8136846,1.8133525,42.6986802,42.6988999,3,98572.08493958534,2107,2203,2
0.0,True,18.38276094870873,0.9999970742562856,osmhub_9561415305,osmhub_9561415313,souleillous 1,souleillous 1,3,45904.93781675543,Train,Train,1,2.226079745459754,,,-1,1.0,1.3076509,1.3003658,42.7921524,42.7879993,2,33444.05242265314,2211,2212,0
0.0,True,15.537312542152051,0.9999789722047083,osmhub_6393470386,osmhub_6393478385,bushtaxi ambatomanga,bushtaxi mantasoa,1,2167.000616383086,Bus,Bus,1,2.226079745459754,,,-1,1.0,47.5613484,47.5613754,-18.895093,-18.8950316,3,98572.08493958534,2642,2643,2
0.0,True,12.186983012357254,0.9997855828957453,osmhub_569427015,osmhub_9939397879,terminus,terminus,3,45904.93781675543,Bus,Bus,1,2.226079745459754,,,-1,1.0,47.4764173,47.5259052,-18.9084011,-18.9053705,1,456.25106392607756,2727,2655,0
0.0,True,2.4445129095885227,0.8448028747506426,osmhub_566343986,osmhub_566353520,primus ligne a-ambaniala tsaralalàna,terminus ligne a-ambaniala tsaralalàna,0,0.2480467940400626,Bus,Bus,1,2.226079745459754,,,-1,1.0,47.5204851,47.5204987,-18.9066335,-18.9066526,3,98572.08493958534,2717,2719,2
