clerical_match_score,found_by_blocking_rules,match_weight,match_probability,unique_id_l,unique_id_r,name_clean_l,name_clean_r,gamma_name_clean,bf_name_clean,entity_type_l,entity_type_r,gamma_entity_type,bf_entity_type,parent_id_l,parent_id_r,gamma_parent_id,bf_parent_id,lon_l,lon_r,lat_l,lat_r,gamma_lat_lon,bf_lat_lon,true_label_l,true_label_r,match_key
0.0,True,8.5732442127009,0.9973814695593125,dest_Q139882605,dest_Q139883801,q139882605,q139883801,1,61.20757575757581,City,City,1,3.220823256638474,Q3718,Q3718,1,150.9699899778013,-17.4555286,-17.4456882,14.6757021,14.6747775,2,127.96686723419431,1498,1500,1
0.0,True,10.588412123518838,0.9993509347363688,dest_Q136230899,dest_Q136231293,maârif extension,maârif,1,61.20757575757581,Neighborhood,Neighborhood,1,3.220823256638474,Q7903,Q7903,1,150.9699899778013,-7.642083,-7.6367,33.57968,33.583624,3,517.2774252144781,1512,1523,1
0.0,True,8.391851867711217,0.9970316860764658,dest_Q124014067,dest_Q25455058,second montaza district,second amreya district,1,61.20757575757581,Neighborhood,Neighborhood,1,3.220823256638474,Q87,Q87,1,150.9699899778013,30.064027777778,29.797972222222,31.322083333333,31.010611111111,1,112.84777517414746,14,35,1
0.0,True,8.5732442127009,0.9973814695593125,dest_Q139376450,dest_Q139376850,durumi inigeria,durumi iinigeria,1,61.20757575757581,City,City,1,3.220823256638474,Q3787,Q3787,1,150.9699899778013,7.5,7.4671,9.02,9.0223,2,127.96686723419431,197,199,1
0.0,True,8.5732442127009,0.9973814695593125,dest_Q139556473,dest_Q139556483,tungan jikanigeria,tungan wakili isanigeria,1,61.20757575757581,City,City,1,3.220823256638474,Q3787,Q3787,1,150.9699899778013,7.4,7.35,9.1,9.06,2,127.96686723419431,207,227,1
0.0,True,10.588412123518838,0.9993509347363688,dest_Q139587417,dest_Q139587510,filin dabonigeria,filin dabo inigeria,1,61.20757575757581,City,City,1,3.220823256638474,Q3787,Q3787,1,150.9699899778013,7.288,7.288,9.0993,9.0993,3,517.2774252144781,231,214,1
0.0,True,10.588412123518838,0.9993509347363688,dest_Q139588355,dest_Q139588490,saburi inigeria,saburi iinigeria,1,61.20757575757581,City,City,1,3.220823256638474,Q3787,Q3787,1,150.9699899778013,7.0833,7.0833,9.0833,9.0833,3,517.2774252144781,232,193,1
0.0,True,8.5732442127009,0.9973814695593125,dest_Q125960079,dest_Q125960108,kilankwa village 1,kilankwa 2 village,1,61.20757575757581,City,City,1,3.220823256638474,Q3787,Q3787,1,150.9699899778013,7.101907,7.07918,8.861374,8.865714,2,127.96686723419431,235,206,1
0.0,True,8.391851867711217,0.9970316860764658,dest_Q139503025,dest_Q139503300,iddo sabonigeria,iddo sarkinigeria,1,61.20757575757581,City,City,1,3.220823256638474,Q3787,Q3787,1,150.9699899778013,7.2296,6.973,8.9595,8.705,1,112.84777517414746,239,225,1
0.0,True,10.588412123518838,0.9993509347363688,dest_Q110130665,dest_Q6666145,locust point industrial area,locust point,1,61.20757575757581,Neighborhood,Neighborhood,1,3.220823256638474,Q5092,Q5092,1,150.9699899778013,-76.5887,-76.590833333333,39.269,39.267777777778,3,517.2774252144781,441,336,1
0.0,True,8.5732442127009,0.9973814695593125,dest_Q8071888,dest_Q8071899,zilker,zilker park,1,61.20757575757581,Neighborhood,Neighborhood,1,3.220823256638474,Q16559,Q16559,1,150.9699899778013,-97.7667,-97.7731543522,30.25,30.2683817599,2,127.96686723419431,622,602,1
0.0,True,10.588412123518838,0.9993509347363688,dest_Q2333137,dest_Q4983128,buckhead,buckhead forest,1,61.20757575757581,Neighborhood,Neighborhood,1,3.220823256638474,Q23556,Q23556,1,150.9699899778013,-84.3799,-84.3765,33.8394,33.8456,3,517.2774252144781,641,646,1
0.0,True,5.530548980375864,0.9788240216920807,dest_Q108402620,dest_Q108402628,q108402620,q108402628,2,950.5176470588242,Neighborhood,Neighborhood,1,3.220823256638474,Q41183,Q41183,1,150.9699899778013,,,,,-1,1.0,788,794,1
0.0,True,14.545343401626953,0.9999581787339762,dest_Q115346604,dest_Q115346634,q115346604,q115346634,2,950.5176470588242,Neighborhood,Neighborhood,1,3.220823256638474,Q78,Q78,1,150.9699899778013,7.57361,7.570695,47.573448,47.565557,3,517.2774252144781,830,809,1
0.0,True,8.5732442127009,0.9973814695593125,dest_Q2886949,dest_Q9054795,palermo soho,palermo hollywood,1,61.20757575757581,Neighborhood,Neighborhood,1,3.220823256638474,Q1486,Q1486,1,150.9699899778013,-58.42817,-58.429771220417,-34.58709,-34.577666696211,2,127.96686723419431,938,929,1
0.0,True,10.588412123518838,0.9993509347363688,dest_Q104878786,dest_Q104879039,baiyyappanahalli,baiyyappanahalli manavarthe kaval,1,61.20757575757581,Neighborhood,Neighborhood,1,3.220823256638474,Q1355,Q1355,1,150.9699899778013,77.65253245693,77.645884518412,12.99098408751,12.991208451066,3,517.2774252144781,960,910,1
0.0,True,10.588412123518838,0.9993509347363688,dest_Q111921493,dest_Q111921500,q111921493,q111921500,1,61.20757575757581,City,City,1,3.220823256638474,Q42800,Q42800,1,150.9699899778013,-43.9399135,-43.9399135,-19.9254913,-19.9254913,3,517.2774252144781,1203,1223,1
0.0,True,8.5732442127009,0.9973814695593125,dest_Q111921228,dest_Q111921500,q111921228,q111921500,1,61.20757575757581,City,City,1,3.220823256638474,Q42800,Q42800,1,150.9699899778013,-43.9238742,-43.9399135,-19.9319259,-19.9254913,2,127.96686723419431,1206,1223,1
0.0,True,10.588412123518838,0.9993509347363688,dest_Q111921490,dest_Q111921500,q111921490,q111921500,1,61.20757575757581,City,City,1,3.220823256638474,Q42800,Q42800,1,150.9699899778013,-43.9399135,-43.9399135,-19.9254913,-19.9254913,3,517.2774252144781,1207,1223,1
0.0,True,10.588412123518838,0.9993509347363688,dest_Q111921495,dest_Q111921500,q111921495,q111921500,1,61.20757575757581,City,City,1,3.220823256638474,Q42800,Q42800,1,150.9699899778013,-43.9399135,-43.9399135,-19.9254913,-19.9254913,3,517.2774252144781,1209,1223,1
