cluster_id,n_nodes,n_edges,density,cluster_centralisation
osmacc_5989884838,6,15.0,1.0,0.0
osmacc_5666745008,3,3.0,1.0,0.0
osmacc_12635179601,4,6.0,1.0,0.0
osmacc_2965479755,11,26.0,0.4727272727272727,0.15555555555555556
osmacc_7837999752,2,1.0,1.0,
osmacc_4468616880,5,10.0,1.0,0.0
osmacc_1111884108,2,1.0,1.0,
osmacc_1644349448,3,2.0,0.6666666666666666,1.0
osmacc_5216195726,2,1.0,1.0,
osmacc_10068134017,4,6.0,1.0,0.0
osmacc_1398970029,2,1.0,1.0,
osmacc_4238892906,2,1.0,1.0,
osmacc_7668918639,3,3.0,1.0,0.0
osmacc_1503789981,2,1.0,1.0,
osmacc_368701460,7,21.0,1.0,0.0
osmacc_1227741166,4,6.0,1.0,0.0
osmacc_5276001821,3,3.0,1.0,0.0
osmacc_1211569869,4,6.0,1.0,0.0
osmacc_2565539240,7,9.0,0.42857142857142855,0.3333333333333333
osmacc_1621194450,2,1.0,1.0,
osmacc_2229414128,4,6.0,1.0,0.0
osmacc_4701494001,2,1.0,1.0,
osmacc_10296748109,2,1.0,1.0,
osmacc_1017825639,1,0.0,,
osmacc_186057067,1,0.0,,
osmacc_184344340,1,0.0,,
osmacc_1291728822,1,0.0,,
osmacc_6026969385,1,0.0,,
osmacc_297312567,1,0.0,,
osmacc_7033237890,1,0.0,,
osmacc_4142169090,1,0.0,,
osmacc_2162646540,1,0.0,,
osmacc_2534844409,1,0.0,,
osmacc_1301587120,1,0.0,,
osmacc_3817940188,1,0.0,,
osmacc_6749517285,1,0.0,,
osmacc_436900183,1,0.0,,
osmacc_1905413625,1,0.0,,
osmacc_461063538,1,0.0,,
osmacc_4609269291,1,0.0,,
osmacc_1918548596,1,0.0,,
osmacc_2401468223,1,0.0,,
osmacc_9724610638,1,0.0,,
osmacc_11748326071,1,0.0,,
osmacc_4119772228,1,0.0,,
osmacc_4359282397,1,0.0,,
osmacc_1706040641,1,0.0,,
osmacc_3439051285,1,0.0,,
osmacc_4289478691,1,0.0,,
osmacc_1225445191,1,0.0,,
osmacc_5901631399,1,0.0,,
osmacc_4454906590,1,0.0,,
osmacc_4340841960,1,0.0,,
osmacc_296336976,1,0.0,,
osmacc_1978315906,1,0.0,,
osmacc_4565216594,1,0.0,,
osmacc_13020175001,1,0.0,,
osmacc_312998631,1,0.0,,
osmacc_545338386,1,0.0,,
osmacc_701182542,1,0.0,,
osmacc_828409621,1,0.0,,
osmacc_8980836540,1,0.0,,
osmacc_5694392621,1,0.0,,
osmacc_5245462537,1,0.0,,
osmacc_5361484324,1,0.0,,
osmacc_2375352614,1,0.0,,
osmacc_7282075785,1,0.0,,
osmacc_426116873,1,0.0,,
osmacc_6298198785,3,3.0,1.0,0.0
osmacc_546252249,2,1.0,1.0,
osmacc_10225323997,19,171.0,1.0,0.0
osmacc_7353500905,4,6.0,1.0,0.0
osmacc_1435372306,8,28.0,1.0,0.0
osmacc_665116612,3,3.0,1.0,0.0
osmacc_5723090022,8,14.0,0.5,0.2857142857142857
osmacc_106736885,6,15.0,1.0,0.0
osmacc_495155948,5,10.0,1.0,0.0
osmacc_12025425662,4,6.0,1.0,0.0
osmacc_4129636154,9,24.0,0.6666666666666666,0.26785714285714285
osmacc_4415879790,2,1.0,1.0,
osmacc_388141351,2,1.0,1.0,
osmacc_5782675747,3,3.0,1.0,0.0
osmacc_192841591,3,3.0,1.0,0.0
osmacc_1206246993,5,10.0,1.0,0.0
osmacc_2148020857,3,3.0,1.0,0.0
osmacc_1553895955,6,15.0,1.0,0.0
osmacc_4388478690,3,3.0,1.0,0.0
osmacc_1545545117,16,28.0,0.23333333333333334,0.26666666666666666
osmacc_2858085371,2,1.0,1.0,
osmacc_1868029811,2,1.0,1.0,
osmacc_2311465204,2,1.0,1.0,
osmacc_12694617810,7,15.0,0.7142857142857143,0.4
osmacc_2001001143,2,1.0,1.0,
osmacc_1705397463,3,2.0,0.6666666666666666,1.0
osmacc_5210693729,2,1.0,1.0,
osmacc_4932167426,2,1.0,1.0,
osmacc_366900664,3,3.0,1.0,0.0
osmacc_2166797473,3,3.0,1.0,0.0
osmacc_5164553178,2,1.0,1.0,
osmacc_11081759505,2,1.0,1.0,
osmacc_5172732033,2,1.0,1.0,
osmacc_1615454813,3,3.0,1.0,0.0
osmacc_321628504,2,1.0,1.0,
osmacc_3476145451,2,1.0,1.0,
osmacc_4423371449,2,1.0,1.0,
osmacc_8147169631,2,1.0,1.0,
osmacc_4958542219,2,1.0,1.0,
osmacc_140446719,5,7.0,0.7,0.5
osmacc_10984583620,7,21.0,1.0,0.0
osmacc_10799524882,3,3.0,1.0,0.0
osmacc_4226902339,1,0.0,,
osmacc_423532568,1,0.0,,
osmacc_650965147,1,0.0,,
osmacc_368710077,1,0.0,,
osmacc_1007027190,1,0.0,,
osmacc_364742453,1,0.0,,
osmacc_4163273089,1,0.0,,
osmacc_11027819870,1,0.0,,
osmacc_603953386,1,0.0,,
osmacc_8955368079,1,0.0,,
osmacc_26860674,1,0.0,,
osmacc_477992758,1,0.0,,
osmacc_1586989745,1,0.0,,
osmacc_2523454866,1,0.0,,
osmacc_5240375821,1,0.0,,
osmacc_2122332178,1,0.0,,
osmacc_1208294221,1,0.0,,
osmacc_7173309785,1,0.0,,
osmacc_5324120922,1,0.0,,
osmacc_4676879797,1,0.0,,
osmacc_13417960529,1,0.0,,
osmacc_320409592,1,0.0,,
osmacc_5533369837,1,0.0,,
osmacc_2121858810,1,0.0,,
osmacc_4411995028,1,0.0,,
osmacc_6743902985,1,0.0,,
osmacc_12074898959,1,0.0,,
osmacc_5095445780,1,0.0,,
osmacc_368662944,1,0.0,,
osmacc_1409670746,1,0.0,,
osmacc_12368202861,1,0.0,,
osmacc_697352021,1,0.0,,
osmacc_11724649169,1,0.0,,
osmacc_3489274159,1,0.0,,
osmacc_10210480218,1,0.0,,
osmacc_6551107585,1,0.0,,
osmacc_2225447471,1,0.0,,
osmacc_7287899488,1,0.0,,
osmacc_370046972,1,0.0,,
osmacc_4476716889,1,0.0,,
osmacc_4348320435,1,0.0,,
osmacc_370170396,1,0.0,,
osmacc_2968537332,1,0.0,,
osmacc_247781506,1,0.0,,
osmacc_45768079,1,0.0,,
osmacc_6470866555,1,0.0,,
osmacc_582598123,1,0.0,,
osmacc_6252005485,1,0.0,,
osmacc_1564151424,1,0.0,,
osmacc_7140687898,1,0.0,,
osmacc_150173215,1,0.0,,
osmacc_302037587,1,0.0,,
osmacc_249778327,1,0.0,,
osmacc_79525927,1,0.0,,
osmacc_790429088,1,0.0,,
osmacc_2356351507,1,0.0,,
osmacc_3050942006,1,0.0,,
osmacc_2386535331,1,0.0,,
osmacc_1243535631,1,0.0,,
osmacc_1744024122,1,0.0,,
osmacc_6172133987,1,0.0,,
osmacc_255705827,1,0.0,,
osmacc_331125060,1,0.0,,
osmacc_618392930,1,0.0,,
osmacc_8257930685,1,0.0,,
osmacc_1441742017,1,0.0,,
osmacc_4611699196,1,0.0,,
osmacc_1365455551,1,0.0,,
osmacc_9828927022,1,0.0,,
osmacc_13545155736,1,0.0,,
osmacc_4693821447,1,0.0,,
osmacc_9957292589,1,0.0,,
osmacc_42800995,2,1.0,1.0,
osmacc_11242142972,3,3.0,1.0,0.0
osmacc_527894556,4,6.0,1.0,0.0
osmacc_12074009072,4,6.0,1.0,0.0
osmacc_10140222605,11,55.0,1.0,0.0
osmacc_2612637121,4,6.0,1.0,0.0
osmacc_1070637520,4,3.0,0.5,0.3333333333333333
osmacc_13037389179,3,3.0,1.0,0.0
osmacc_753576201,4,6.0,1.0,0.0
osmacc_119348447,2,1.0,1.0,
