cluster_id,unique_id,activity_wikidata_id,name,name_clean,activity_type,destination_id,destination_name,lat,lon
act_Q1862121,act_Q2515989,Q2515989,Modemuseum Hasselt,modemuseum hasselt,Museum,Q31,Belgium,50.933775,5.338031
act_Q16764241,act_Q2526644,Q2526644,Musée d'Art moderne et d'Art contemporain,musée d'art moderne et d'art contemporain,Museum,Q31,Belgium,50.6274,5.57686
act_Q1014126,act_Q2491109,Q2491109,Maagdenhuismuseum,maagdenhuismuseum,Museum,Q31,Belgium,51.214428,4.405385
act_Q15873804,act_Q2751798,Q2751798,Klokkenmuseum Huis Michiels,klokkenmuseum huis michiels,Museum,Q31,Belgium,51.024961,4.476419
act_Q2241822,act_Q2586921,Q2586921,Kasteel Beauvoorde,kasteel beauvoorde,Museum,Q31,Belgium,51.015713,2.656695
act_Q2039724,act_Q2559236,Q2559236,Museum K-blokken en Oscarkapel,museum k-blokken en oscarkapel,Museum,Q31,Belgium,51.1088,5.25648
act_Q2340507,act_Q2708415,Q2708415,In Flanders Fields Museum,in flanders fields museum,Museum,Q31,Belgium,50.851524,2.886114
act_Q1257060,act_Q2625926,Q2625926,Ars Aevi,ars aevi,Museum,Q225,Bosnia and Herzegovina,43.859038,18.43341
act_Q2503368,act_Q2503368,Q2503368,Musée Stracké,musée stracké,Museum,Q31,Belgium,,
act_Q17354571,act_Q2675725,Q2675725,Autrique House,autrique house,Museum,Q31,Belgium,50.863056,4.373056
act_Q2655080,act_Q2655080,Q2655080,ArsFIGURA,arsfigura,Museum,Q31,Belgium,50.3524,6.38399
act_Q1014126,act_Q2514595,Q2514595,Museum Smidt van Gelder,museum smidt van gelder,Museum,Q31,Belgium,51.206223025,4.419083638
act_Q2565202,act_Q2565202,Q2565202,Hortus Botanicus Lovaniensis,hortus botanicus lovaniensis,Museum,Q31,Belgium,50.8779,4.6901
act_Q2186095,act_Q2754299,Q2754299,Poppentheatermuseum,poppentheatermuseum,Museum,Q31,Belgium,50.810225,4.931256
act_Q2625302,act_Q2625302,Q2625302,Museum de kelder,museum de kelder,Museum,Q31,Belgium,51.068028,5.088148
act_Q16764241,act_Q2478313,Q2478313,musée d'Ansembourg,musée d'ansembourg,Museum,Q31,Belgium,50.64704,5.58209
act_Q2515275,act_Q2515275,Q2515275,Permekemuseum,permekemuseum,Museum,Q31,Belgium,51.179143,3.100135
act_Q2558850,act_Q2558850,Q2558850,Arboretum Wespelaar,arboretum wespelaar,Museum,Q31,Belgium,50.956792,4.634319
act_Q2532669,act_Q2532669,Q2532669,Suikermuseum,suikermuseum,Museum,Q31,Belgium,,
act_Q2583836,act_Q2583836,Q2583836,Mijndepot Waterschei,mijndepot waterschei,Museum,Q31,Belgium,50.994582,5.532495
act_Q2108462,act_Q2571900,Q2571900,Renaat Braem House,renaat braem house,Museum,Q31,Belgium,51.200239,4.462981
act_Q16764241,act_Q2482757,Q2482757,Théâtre des Marionnettes Royal Ancien Impérial Musée Tchantchès,théâtre des marionnettes royal ancien impérial musée tchantchès,Museum,Q31,Belgium,50.639236111,5.581555555
act_Q2526621,act_Q2526621,Q2526621,Grevenbroekmuseum,grevenbroekmuseum,Museum,Q31,Belgium,51.25553611,5.47824444
act_Q1862121,act_Q2613770,Q2613770,Jenevermuseum,jenevermuseum,Museum,Q31,Belgium,50.932816,5.340393
act_Q2449405,act_Q2449405,Q2449405,Radiomuseum,radiomuseum,Museum,Q31,Belgium,,
act_Q1170767,act_Q2528605,Q2528605,Museum voor Dierkunde,museum voor dierkunde,Museum,Q31,Belgium,51.036347,3.724119
act_Q11044187,act_Q2471860,Q2471860,Koeleweimolen,koeleweimolen,Museum,Q31,Belgium,51.219917,3.234211
act_Q12836431,act_Q2664428,Q2664428,National Museum of History of Azerbaijan,national museum of history of azerbaijan,Museum,Q227,Azerbaijan,40.369477777,49.840122222
act_Q2039724,act_Q2593361,Q2593361,Museum van het Kamp van Beverlo,museum van het kamp van beverlo,Museum,Q31,Belgium,51.11864,5.27322
act_Q15873804,act_Q2506013,Q2506013,Schepenhuis,schepenhuis,Museum,Q31,Belgium,51.0275,4.47917
act_Q12836431,act_Q2500152,Q2500152,Nizami Museum of Azerbaijani Literature,nizami museum of azerbaijani literature,Museum,Q227,Azerbaijan,40.3699226,49.8363876
act_Q1753166,act_Q2539434,Q2539434,Museum Torhouts Aardewerk,museum torhouts aardewerk,Museum,Q31,Belgium,51.064186,3.099395
act_Q1571184,act_Q2698560,Q2698560,musée provincial Émile Verhaeren,musée provincial émile verhaeren,Museum,Q31,Belgium,51.056538,4.203113
act_Q2454537,act_Q2454537,Q2454537,Rupelklei,rupelklei,Museum,Q31,Belgium,,
act_Q3330123,act_Q3330123,Q3330123,Celtic Museum of Libramont,celtic museum of libramont,Museum,Q31,Belgium,49.916353,5.376908
act_Q16764241,act_Q3329180,Q3329180,musée Grétry,musée grétry,Museum,Q31,Belgium,50.641,5.58362
act_Q3295401,act_Q3295401,Q3295401,Bakkerijmuseum Veurne,bakkerijmuseum veurne,Museum,Q31,Belgium,51.05833,2.66667
act_Q3329776,act_Q3329776,Q3329776,Q3329776,q3329776,Museum,Q31,Belgium,,
act_Q3329730,act_Q3329730,Q3329730,Museum of Marina al-Alamain,museum of marina al-alamain,Museum,Q79,Egypt,,
act_Q3330136,act_Q3330136,Q3330136,Musée des mégalithes,musée des mégalithes,Museum,Q31,Belgium,,
act_Q17354571,act_Q3279924,Q3279924,Maison des Arts,maison des arts,Museum,Q31,Belgium,50.8596,4.37009
act_Q1815516,act_Q3329684,Q3329684,"Musée d'Histoire naturelle et Vivarium, Tournai",musée d'histoire naturelle et vivarium tournai,Museum,Q31,Belgium,50.60353,3.38744
act_Q17354571,act_Q3329505,Q3329505,Brussels Museum van de Molen en de Voeding,brussels museum van de molen en de voeding,Museum,Q31,Belgium,50.8731,4.39498
act_Q3329980,act_Q3329980,Q3329980,Q3329980,q3329980,Museum,Q31,Belgium,50.445503,5.603996
act_Q17354571,act_Q3329930,Q3329930,Museum of Medicine,museum of medicine,Museum,Q31,Belgium,50.814606,4.26704
act_Q1170767,act_Q3359412,Q3359412,Amsab - Instituut voor Sociale Geschiedenis Gent,amsab - instituut voor sociale geschiedenis gent,Museum,Q31,Belgium,51.047602,3.726728
act_Q3330658,act_Q3330658,Q3330658,Museu Municipal de São Filipe,museu municipal de são filipe,Museum,Q1011,Cape Verde,14.8942,-24.4999
act_Q17354571,act_Q3329651,Q3329651,Museum voor Spontane Kunst,museum voor spontane kunst,Museum,Q31,Belgium,50.8603,4.37004
act_Q2785293,act_Q2785293,Q2785293,George Grard Museum,george grard museum,Museum,Q31,Belgium,,
act_Q3034599,act_Q3329889,Q3329889,Bell and Carillon Museum in Tellin,bell and carillon museum in tellin,Museum,Q31,Belgium,50.0817,5.21963
act_Q11044187,act_Q3172765,Q3172765,Museum Begijnhuisje,museum begijnhuisje,Museum,Q31,Belgium,51.201665,3.224662
act_Q2188694,act_Q3329150,Q3329150,musée Espace Terre et Matériaux,musée espace terre et matériaux,Museum,Q31,Belgium,50.4521,3.95255
act_Q11044187,act_Q2772722,Q2772722,Our Lady of the Pottery,our lady of the pottery,Museum,Q31,Belgium,51.21917,3.23083
act_Q3329980,act_Q3330356,Q3330356,Q3330356,q3330356,Museum,Q31,Belgium,50.400682,5.608065
act_Q19407120,act_Q3330023,Q3330023,musée de la lessive,musée de la lessive,Museum,Q31,Belgium,50.4884,5.86866
act_Q3329899,act_Q3329899,Q3329899,musée de la Famenne,musée de la famenne,Museum,Q31,Belgium,50.227,5.34359
act_Q1871680,act_Q2803509,Q2803509,Stedelijk Museum Ieper,stedelijk museum ieper,Museum,Q31,Belgium,50.84542,2.88931
act_Q2801907,act_Q2801907,Q2801907,Museum Stoom en Stroom,museum stoom en stroom,Museum,Q31,Belgium,50.921262,3.215356
act_Q2306758,act_Q2638298,Q2638298,De Groene Tente,de groene tente,Museum,Q31,Belgium,51.275,3.22892
act_Q17354571,act_Q3330255,Q3330255,musée des lettres et manuscrits,musée des lettres et manuscrits,Museum,Q31,Belgium,50.8478,4.35517
act_Q3162570,act_Q3162570,Q3162570,Tuin van Geneeskrachtige planten,tuin van geneeskrachtige planten,Museum,Q31,Belgium,50.85097,4.454278
act_Q3034599,act_Q3034599,Q3034599,domain of the caves of Han,domain of the caves of han,Museum,Q31,Belgium,50.1255,5.18747
act_Q3329169,act_Q3329169,Q3329169,Gaspar Museum,gaspar museum,Museum,Q31,Belgium,49.68378,5.81097
act_Q17354571,act_Q2936399,Q2936399,FeliXart Museum,felixart museum,Museum,Q31,Belgium,50.78922,4.314927
act_Q2188694,act_Q3330345,Q3330345,musée du Folklore et de la Vie montoise – Maison Jean Lescarts,musée du folklore et de la vie montoise maison jean lescarts,Museum,Q31,Belgium,50.455758,3.952307
act_Q3330550,act_Q3330550,Q3330550,musée en Piconrue,musée en piconrue,Museum,Q31,Belgium,50.0059,5.72173
act_Q2253247,act_Q3329403,Q3329403,musée africain de Namur,musée africain de namur,Museum,Q31,Belgium,50.4664,4.87133
act_Q2188694,act_Q3363971,Q3363971,Le Pass,le pass,Museum,Q31,Belgium,50.4173,3.90111
act_Q2188694,act_Q3329953,Q3329953,Mons road museum,mons road museum,Museum,Q31,Belgium,50.447687,3.946958
act_Q3330049,act_Q3330049,Q3330049,Mummification Museum,mummification museum,Museum,Q79,Egypt,25.708055555,32.644444444
act_Q2188694,act_Q3329107,Q3329107,musée Chanoine Puissant,musée chanoine puissant,Museum,Q31,Belgium,50.454444,3.947461
act_Q11044187,act_Q2840717,Q2840717,Volkskundemuseum,volkskundemuseum,Museum,Q31,Belgium,51.213336,3.233291
act_Q2188694,act_Q3329685,Q3329685,muséum régional des Sciences naturelles,muséum régional des sciences naturelles,Museum,Q31,Belgium,50.4572,3.94799
act_Q2755110,act_Q2755110,Q2755110,Malay Technology Museum,malay technology museum,Museum,Q921,Brunei,4.883368686,114.969849712
act_Q2188694,act_Q3329339,Q3329339,Musée Saint-Remy,musée saint-remy,Museum,Q31,Belgium,50.43629,3.92368
act_Q1014126,act_Q2801959,Q2801959,Vleeshuis,vleeshuis,Museum,Q31,Belgium,51.2227,4.3993
act_Q3329959,act_Q3329959,Q3329959,Museum of Republika Srpska,museum of republika srpska,Museum,Q225,Bosnia and Herzegovina,44.769327777,17.191691666
act_Q1170767,act_Q3329882,Q3329882,Oudheidkundig Museum,oudheidkundig museum,Museum,Q31,Belgium,51.04316,3.7168
act_Q1014126,act_Q3294996,Q3294996,Extra City Kunsthal,extra city kunsthal,Museum,Q31,Belgium,51.21421795,4.4256834
act_Q16509746,act_Q3329712,Q3329712,musée de Cire de Waterloo,musée de cire de waterloo,Museum,Q31,Belgium,50.6798,4.40539
act_Q3329322,act_Q3329322,Q3329322,musée Postes restantes,musée postes restantes,Museum,Q31,Belgium,50.5567,5.36138
act_Q11044187,act_Q2789120,Q2789120,Sint-Janshuismolen,sint-janshuismolen,Museum,Q31,Belgium,51.21545,3.238061
act_Q18088805,act_Q2789484,Q2789484,Kant- en Linnenmuseum,kant- en linnenmuseum,Museum,Q31,Belgium,50.80486,3.28906
act_Q11044187,act_Q3101274,Q3101274,Royal Guild of Saint-Sebastian in Bruges,royal guild of saint-sebastian in bruges,Museum,Q31,Belgium,51.21553,3.23648
act_Q1170767,act_Q3515432,Q3515432,Museum voor de Geschiedenis van de Wetenschappen,museum voor de geschiedenis van de wetenschappen,Museum,Q31,Belgium,51.03594,3.723248
act_Q16764241,act_Q2901313,Q2901313,Fonds patrimoniaux - Bibliothèque Ulysse Capitaine,fonds patrimoniaux - bibliothèque ulysse capitaine,Museum,Q31,Belgium,50.646696935,5.580066283
act_Q3465633,act_Q3465633,Q3465633,St. Trudo's Abbey,st trudo's abbey,Museum,Q31,Belgium,51.20917,3.28861
act_Q1860762,act_Q2834422,Q2834422,Vissershuis Nys-Vermoote,vissershuis nys-vermoote,Museum,Q31,Belgium,51.113711111,2.633252777
act_Q1870031,act_Q3058199,Q3058199,Espace gallo-romain de ath,espace gallo-romain de ath,Museum,Q31,Belgium,50.63017,3.77839297
act_Q1571184,act_Q1571184,Q1571184,Kasteel Wissekerke,kasteel wissekerke,Museum,Q31,Belgium,51.145485,4.301724
act_Q1014126,act_Q5901,Q5901,Onze-Lieve-Vrouwekathedraal,onze-lieve-vrouwekathedraal,Museum,Q31,Belgium,51.220268,4.40025
act_Q17354571,act_Q2869992,Q2869992,Cauchie House,cauchie house,Museum,Q31,Belgium,50.838373,4.395334
act_Q29646,act_Q29646,Q29646,Bread Museum,bread museum,Museum,Q227,Azerbaijan,39.991666666,46.931666666
act_Q17354571,act_Q2859916,Q2859916,Cinquantenaire Arcade,cinquantenaire arcade,Museum,Q31,Belgium,50.840552704,4.392993879
act_Q2188694,act_Q2893370,Q2893370,Beaux-Arts Mons,beaux-arts mons,Museum,Q31,Belgium,50.455852,3.952586
act_Q2974383,act_Q2974383,Q2974383,Provinciaal Museum Stijn Streuvels Het Lijsternest,provinciaal museum stijn streuvels het lijsternest,Museum,Q31,Belgium,50.814914,3.438716
act_Q1170767,act_Q2917741,Q2917741,Museum voor de Geschiedenis van de Geneeskunde,museum voor de geschiedenis van de geneeskunde,Museum,Q31,Belgium,51.05279,3.72011
act_Q17354571,act_Q3052500,Q3052500,Meise Botanic Garden,meise botanic garden,Museum,Q31,Belgium,50.927982,4.329074
act_Q2583836,act_Q2896852,Q2896852,Emile Van Dorenmuseum,emile van dorenmuseum,Museum,Q31,Belgium,50.966843,5.513077
act_Q2784739,act_Q2784739,Q2784739,Herzegovina Museum,herzegovina museum,Museum,Q225,Bosnia and Herzegovina,43.33899,17.81594
act_Q2870341,act_Q2870341,Q2870341,Au cœur de l'Ardoise,au cœur de l'ardoise,Museum,Q31,Belgium,49.812578,5.272222
act_Q1014126,act_Q1573755,Q1573755,M HKA - Museum van Hedendaagse Kunst Antwerpen,m hka - museum van hedendaagse kunst antwerpen,Museum,Q31,Belgium,51.211111111,4.389722222
act_Q2188694,act_Q451,Q451,Mundaneum,mundaneum,Museum,Q31,Belgium,50.45766,3.95546
act_Q1420258,act_Q1420258,Q1420258,National Museum of Archaeology (Bolivia),national museum of archaeology bolivia,Museum,Q750,Bolivia,,
act_Q2141580,act_Q2141580,Q2141580,Museum René De Clercq,museum rené de clercq,Museum,Q31,Belgium,50.852399,3.355253
act_Q18350783,act_Q2876625,Q2876625,BPS22,bps22,Museum,Q31,Belgium,50.416403,4.445864
act_Q17354571,act_Q2860524,Q2860524,Archief en Museum voor het Vlaams Leven te Brussel,archief en museum voor het vlaams leven te brussel,Museum,Q31,Belgium,50.855241,4.349007
act_Q4204462,act_Q4204462,Q4204462,Lahij Museum of Local History,lahij museum of local history,Museum,Q227,Azerbaijan,40.8452,48.3832
act_Q4532880,act_Q4532880,Q4532880,Nationaal Tabaksmuseum,nationaal tabaksmuseum,Museum,Q31,Belgium,50.775497,3.033637
act_Q19713860,act_Q4394700,Q4394700,Rinay,rinay,Museum,Q227,Azerbaijan,40.342,49.839
act_Q1138228,act_Q4653677,Q4653677,ARF History Museum,arf history museum,Museum,Q399,Armenia,40.17583333,44.51438889
act_Q11044187,act_Q4680055,Q4680055,Hof Bladelin,hof bladelin,Museum,Q31,Belgium,51.211214,3.222131
act_Q1014126,act_Q3813695,Q3813695,Letterenhuis,letterenhuis,Museum,Q31,Belgium,51.222928782,4.404711882
act_Q17354571,act_Q3330266,Q3330266,Braille League Museum of Birds,braille league museum of birds,Museum,Q31,Belgium,50.83465,4.340767
act_Q3329322,act_Q3408962,Q3408962,Prehistomuseum,prehistomuseum,Museum,Q31,Belgium,50.5788,5.42669
act_Q15868280,act_Q4436516,Q4436516,Kleine-Brogel Air museum,kleine-brogel air museum,Museum,Q31,Belgium,51.149,5.45916
act_Q1871680,act_Q4418699,Q4418699,Bayernwald,bayernwald,Museum,Q31,Belgium,50.801426,2.877514
act_Q13142168,act_Q4116059,Q4116059,Al-Gawhara Palace,al-gawhara palace,Museum,Q79,Egypt,30.0281,31.2594
act_Q1014126,act_Q4421168,Q4421168,Kristus-Koningkerk,kristus-koningkerk,Museum,Q31,Belgium,51.187092,4.391367
act_Q12836431,act_Q4306396,Q4306396,Independence Museum of Azerbaijan,independence museum of azerbaijan,Museum,Q227,Azerbaijan,40.368265,49.833091
act_Q16764241,act_Q3541340,Q3541340,Liège Cathedral Treasury,liège cathedral treasury,Museum,Q31,Belgium,50.6403,5.5715
act_Q4119527,act_Q4119527,Q4119527,Denshway Museum,denshway museum,Museum,Q79,Egypt,30.60194444,30.85361111
act_Q15868280,act_Q4286629,Q4286629,Bruegelmuseum,bruegelmuseum,Museum,Q31,Belgium,51.1325,5.45442
act_Q13142168,act_Q3850788,Q3850788,Mashrabia Art Gallery,mashrabia art gallery,Museum,Q79,Egypt,30.0477878,31.2370778
act_Q1170767,act_Q4398045,Q4398045,Etnografische Verzamelingen Universiteit Gent,etnografische verzamelingen universiteit gent,Museum,Q31,Belgium,51.052799,3.719694
act_Q4118593,act_Q4118593,Q4118593,Child Museum,child museum,Museum,Q79,Egypt,30.1005189,31.333891
act_Q13142168,act_Q3733052,Q3733052,Espace Karim Francis,espace karim francis,Museum,Q79,Egypt,30.0475702,31.2410974
act_Q4204478,act_Q4204478,Q4204478,Historical-ethnographic museum of Khinalig village,historical-ethnographic museum of khinalig village,Museum,Q227,Azerbaijan,41.1775,48.128056
act_Q3915539,act_Q3915539,Q3915539,Wallonia-Brussels Federation Museum of Contemporary Arts,wallonia-brussels federation museum of contemporary arts,Museum,Q31,Belgium,50.4348,3.83756
act_Q3701423,act_Q3701423,Q3701423,Villa Petrolea,villa petrolea,Museum,Q227,Azerbaijan,40.37972,49.89361
act_Q3915253,act_Q3915253,Q3915253,Erebuni Museum,erebuni museum,Museum,Q399,Armenia,40.14111111,44.53527778
act_Q15868280,act_Q4328758,Q4328758,Museum voor muziekinstrumenten,museum voor muziekinstrumenten,Museum,Q31,Belgium,51.1334,5.4541
act_Q12836431,act_Q4058262,Q4058262,Azerbaijan State Museum of Musical Culture,azerbaijan state museum of musical culture,Museum,Q227,Azerbaijan,40.369611,49.84251
act_Q4785528,act_Q5506110,Q5506110,Villa Les Zéphyrs Westende,villa les zéphyrs westende,Museum,Q31,Belgium,51.169263,2.775563
act_Q10333587,act_Q5139104,Q5139104,Coca Museum,coca museum,Museum,Q750,Bolivia,-16.4977024,-68.1382548
act_Q17354571,act_Q5121082,Q5121082,Art & History Museum,art history museum,Museum,Q31,Belgium,50.83903,4.39187
act_Q5059593,act_Q5059593,Q5059593,Center for Documentation of Cultural and Natural Heritage,center for documentation of cultural and natural heritage,Museum,Q79,Egypt,,
act_Q1138228,act_Q5074226,Q5074226,Charents Museum of Literature and Arts,charents museum of literature and arts,Museum,Q399,Armenia,40.17888889,44.51444444
act_Q5435198,act_Q5435198,Q5435198,Gemeentelijk Kunsthuis en museum Romain De Saegher,gemeentelijk kunsthuis en museum romain de saegher,Museum,Q31,Belgium,51.048865,4.20673639
act_Q1138228,act_Q4793164,Q4793164,Armenian Center for Contemporary Experimental Art,armenian center for contemporary experimental art,Museum,Q399,Armenia,40.17944444,44.50555556
act_Q13723065,act_Q4733185,Q4733185,Bos- en Pijpenmuseum,bos- en pijpenmuseum,Museum,Q31,Belgium,51.114714,5.638456
act_Q5000989,act_Q5000989,Q5000989,Burundi Geological Museum,burundi geological museum,Museum,Q967,Burundi,,
act_Q13142168,act_Q5555085,Q5555085,Museum of Modern Egyptian Art,museum of modern egyptian art,Museum,Q79,Egypt,30.042780555,31.2231
act_Q13142168,act_Q5046116,Q5046116,Carriage Museum,carriage museum,Museum,Q79,Egypt,30.029,31.2636
act_Q13142168,act_Q4881432,Q4881432,Beit El-Umma,beit el-umma,Museum,Q79,Egypt,30.0375,31.2378
act_Q5556361,act_Q5556361,Q5556361,Q5556361,q5556361,Museum,Q889,Afghanistan,,
act_Q15868280,act_Q4907687,Q4907687,Dulle Grietmuseum,dulle grietmuseum,Museum,Q31,Belgium,51.1317,5.45176
act_Q4785528,act_Q4785528,Q4785528,Memoriaal Prins Karel,memoriaal prins karel,Museum,Q31,Belgium,51.201056,2.847861
act_Q5000987,act_Q5000987,Q5000987,Living Museum of Bujumbura,living museum of bujumbura,Museum,Q967,Burundi,-3.387607,29.354045
act_Q11044187,act_Q4847184,Q4847184,Brouwerijmuseum Brugge,brouwerijmuseum brugge,Museum,Q31,Belgium,51.20249,3.22465
act_Q5732778,act_Q5732778,Q5732778,Herat National Museum,herat national museum,Museum,Q889,Afghanistan,34.34588,62.18798
act_Q4118593,act_Q4896257,Q4896257,Beshtak Palace,beshtak palace,Museum,Q79,Egypt,30.0504,31.2616
act_Q1257060,act_Q4947381,Q4947381,Bosniak Institute,bosniak institute,Museum,Q225,Bosnia and Herzegovina,43.8599349,18.4252605
act_Q1138228,act_Q5075276,Q5075276,Aznavour Center,aznavour center,Museum,Q399,Armenia,40.19305556,44.51472222
act_Q4118593,act_Q5519554,Q5519554,Gamal Abdel Nasser Museum,gamal abdel nasser museum,Museum,Q79,Egypt,30.08652,31.310653
act_Q4884265,act_Q4884265,Q4884265,Belmal,belmal,Museum,Q31,Belgium,,
act_Q13142168,act_Q5348411,Q5348411,Egyptian Geological Museum,egyptian geological museum,Museum,Q79,Egypt,29.9963,31.2286
act_Q13723065,act_Q5685370,Q5685370,Carriage Museum Bree,carriage museum bree,Museum,Q31,Belgium,51.1326,5.59229
act_Q6361210,act_Q6361210,Q6361210,Kandahar Provincial Museum,kandahar provincial museum,Museum,Q889,Afghanistan,31.620362,65.711794
act_Q6192458,act_Q6192458,Q6192458,Jihad Museum,jihad museum,Museum,Q889,Afghanistan,,
act_Q13142168,act_Q6940902,Q6940902,Museum of Islamic Ceramics,museum of islamic ceramics,Museum,Q79,Egypt,30.0552,31.2257
act_Q13142168,act_Q7267034,Q7267034,Qasr Al-Eini Museum,qasr al-eini museum,Museum,Q79,Egypt,30.030636,31.228074
act_Q5755153,act_Q5755153,Q5755153,House of Freedom,house of freedom,Museum,Q750,Bolivia,-19.0474713,-65.2603846
act_Q13142168,act_Q6631337,Q6631337,Egyptian National Military Museum,egyptian national military museum,Museum,Q79,Egypt,30.0294,31.2614
act_Q10333587,act_Q6033596,Q6033596,National Museum of Ethnography and Folklore,national museum of ethnography and folklore,Museum,Q750,Bolivia,-16.494376,-68.135136
act_Q2784739,act_Q6941108,Q6941108,Museum of the Old Bridge,museum of the old bridge,Museum,Q225,Bosnia and Herzegovina,43.337356,17.815503
act_Q6941106,act_Q6941106,Q6941106,Museum of the National Struggle for Liberation,museum of the national struggle for liberation,Museum,Q225,Bosnia and Herzegovina,44.338055555,17.268055555
act_Q4118593,act_Q6741397,Q6741397,6th of October Panorama,6th of october panorama,Museum,Q79,Egypt,30.0742,31.3067
act_Q13142168,act_Q6933506,Q6933506,Mukhtar Museum,mukhtar museum,Museum,Q79,Egypt,30.0405,31.2229
act_Q6631530,act_Q6631530,Q6631530,Giza Solar Boat Museum,giza solar boat museum,Museum,Q79,Egypt,29.9781,31.1344
act_Q4118593,act_Q6508630,Q6508630,Zaafarana palace,zaafarana palace,Museum,Q79,Egypt,30.0768,31.2844
act_Q11044187,act_Q11044187,Q11044187,Arentshuis,arentshuis,Museum,Q31,Belgium,51.205452,3.225123
act_Q6963490,act_Q6963490,Q6963490,Nangarhar Provincial Museum,nangarhar provincial museum,Museum,Q889,Afghanistan,,
act_Q5913533,act_Q5913533,Q5913533,House-Museum of Vagif Mustafazadeh,house-museum of vagif mustafazadeh,Museum,Q227,Azerbaijan,,
act_Q10333587,act_Q9046895,Q9046895,Museo Nacional de Historia Natural de Bolivia,museo nacional de historia natural de bolivia,Museum,Q750,Bolivia,-16.5389826,-68.0707526
act_Q6631530,act_Q6891395,Q6891395,Mohamed Nagy Museum,mohamed nagy museum,Museum,Q79,Egypt,29.9769353,31.1326511
act_Q10333587,act_Q10333587,Q10333587,"National Museum of Art, La Paz",national museum of art la paz,Museum,Q750,Bolivia,-16.495775,-68.134189
act_Q7928336,act_Q7928336,Q7928336,Vienna International Apartment,vienna international apartment,Museum,Q31,Belgium,,
act_Q12235855,act_Q7397611,Q7397611,Sadat Museum,sadat museum,Museum,Q79,Egypt,31.208834,29.909122
act_Q13142168,act_Q7881638,Q7881638,Umm Kulthum Museum,umm kulthum museum,Museum,Q79,Egypt,30.0072,31.2253
act_Q6368472,act_Q6368472,Q6368472,Karanis Site Museum,karanis site museum,Museum,Q79,Egypt,29.518607,30.897882
act_Q6852382,act_Q6852382,Q6852382,Q6852382,q6852382,Museum,Q79,Egypt,30.604241,31.535877
act_Q18088805,act_Q7348805,Q7348805,Nationaal Vlasmuseum,nationaal vlasmuseum,Museum,Q31,Belgium,50.805942,3.287572
act_Q12130551,act_Q12130551,Q12130551,Q12130551,q12130551,Museum,Q227,Azerbaijan,39.813241666,46.748308333
act_Q12130612,act_Q12130612,Q12130612,Shusha Museum of History,shusha museum of history,Museum,Q227,Azerbaijan,39.760136111,46.752427777
act_Q12211213,act_Q12211213,Q12211213,Dar ibn Luqman,dar ibn luqman,Museum,Q79,Egypt,31.045218,31.379952
act_Q12121511,act_Q12121511,Q12121511,Q12121511,q12121511,Museum,Q227,Azerbaijan,,
act_Q12238614,act_Q12238614,Q12238614,Military museum El Alamein,military museum el alamein,Museum,Q79,Egypt,30.841111,28.943056
act_Q12130551,act_Q12130552,Q12130552,Q12130552,q12130552,Museum,Q227,Azerbaijan,,
act_Q12834955,act_Q12834955,Q12834955,Khan Palace State History and Architecture Museum,khan palace state history and architecture museum,Museum,Q227,Azerbaijan,,
act_Q12235855,act_Q12235855,Q12235855,"Faculty of Arts, Alexandria University",faculty of arts alexandria university,Museum,Q79,Egypt,31.20775,29.911833333
act_Q12836622,act_Q12836622,Q12836622,Azerbaijani Carpet Museum,azerbaijani carpet museum,Museum,Q227,Azerbaijan,,
act_Q12836496,act_Q12836496,Q12836496,Civil Aviation Museum of Azerbaijan,civil aviation museum of azerbaijan,Museum,Q227,Azerbaijan,,
act_Q12130533,act_Q12130533,Q12130533,Q12130533,q12130533,Museum,Q227,Azerbaijan,40.065278055,46.905833055
act_Q12755803,act_Q12755803,Q12755803,Kozara Museum in Prijedor,kozara museum in prijedor,Museum,Q225,Bosnia and Herzegovina,44.977191,16.709379
act_Q12836431,act_Q12838332,Q12838332,House-Museum of Jalil Mammadguluzadeh (Baku),house-museum of jalil mammadguluzadeh baku,Museum,Q227,Azerbaijan,40.370482,49.828772
act_Q12238627,act_Q12238627,Q12238627,Port Said Military Museum,port said military museum,Museum,Q79,Egypt,31.2699029,32.299837
act_Q12836431,act_Q12836447,Q12836447,Azerbaijan Museum of Geology,azerbaijan museum of geology,Museum,Q227,Azerbaijan,40.3730044,49.8201766
act_Q12121510,act_Q12121510,Q12121510,Martakert museum,martakert museum,Museum,Q227,Azerbaijan,,
act_Q12121574,act_Q12121574,Q12121574,Xocavənd museum,xocavənd museum,Museum,Q227,Azerbaijan,,
act_Q11144095,act_Q11144095,Q11144095,Talbot House,talbot house,Museum,Q31,Belgium,50.855973,2.723259
act_Q12238628,act_Q12238628,Q12238628,Port Said National Museum,port said national museum,Museum,Q79,Egypt,,
act_Q12238576,act_Q12238576,Q12238576,Archaeological Museum of Ismailia,archaeological museum of ismailia,Museum,Q79,Egypt,30.592987,32.283642
act_Q12239098,act_Q12239098,Q12239098,Mahmoud Said Museums Center,mahmoud said museums center,Museum,Q79,Egypt,31.244334,29.968917
act_Q12238625,act_Q12238625,Q12238625,Museum of Beni Suef,museum of beni suef,Museum,Q79,Egypt,29.08418,31.101029
act_Q12079455,act_Q12079455,Q12079455,Əsgəran museum,əsgəran museum,Museum,Q227,Azerbaijan,,
